Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
5819	1	20.50586	0	20.50586	0.00105683	0.0158674	2.64147	0.00125421	0.018831	3.13482	-6.85248	-4.14349	0.971334	0.171238	0.0001877519	4.44292e-05	7.63069e-05	0	0	0.00106089	0.000971414	0.000187752	0.000187752	4.442916e-05	7.630689e-05	0.001060887	0.0009714135	0.195766	0.0588666	0.44894	0.169216	0.119844	0.00736729	0.00414552	0.00266569	0.304558	0.00627195	0.00403304	0.46078	-5.48573	-5.92729	-1.18889	0.4140588
5820	0	21.75691	0	21.75691	0.528398	0.469908	0.908938	0.105898	0.0941762	0.182164	-0.637906	-0.755219	-0.0954785	-1.60737	3.353779e-05	0.00226371	3.45822e-05	0	0	0.000444283	0.000498679	3.35378e-05	3.35378e-05	0.002263713	3.458219e-05	0.0004442828	0.0004986787	0.0685759	0.041551	0.109361	0.592354	0.00769174	0.180467	0.313287	0.0336505	0.0222479	0.359202	0.0385822	0.0255085	-1.16063	-3.39173	-3.80551	0.1367634
5821	1	22.29352	0	22.29352	0.00443185	0.0232243	0.0069142	0.00411732	0.0215761	0.0064235	-5.41894	-3.76255	-4.97418	-0.07361488	0.0005703771	2.44647e-05	0.000891532	0	0	0.000374236	2.74911e-05	0.000570377	0.000570377	2.446467e-05	0.0008915316	0.000374236	2.749109e-05	0.346949	0.113687	0.184716	0.0992153	0.0427673	0.212665	0.270228	1.08281	0.825996	3.09694	12.4095	9.46629	-1.30849	0.0795582	-0.191165	2.438902
5822	0	20.88497	0	20.88497	1.29372	0.0350105	0.00628914	2.24059	0.0606346	0.0108921	0.257523	-3.35211	-5.06893	0.5492169	0.0001942155	2.60746e-06	0.00208	0	0	0.000771693	0.00010192	0.000194215	0.000194215	2.607463e-06	0.002080003	0.000771693	0.0001019205	0.686253	0.0646801	0.0820378	0.078996	0.0122718	0.0757615	0.0983769	3.37713	0.166614	0.239748	8.23018	0.406045	-2.31895	1.21703	-1.79207	0.8907829
5823	1	22.8371	0	22.8371	0.266427	0.00191727	0.531432	0.319642	0.00230022	0.637578	-1.32265	-6.25685	-0.63218	0.1821015	0.0001635172	0.000193564	0.000605947	0	0	0.000350568	0.00169161	0.000163517	0.000163517	0.0001935638	0.0006059468	0.0003505682	0.001691608	0.136501	0.0710966	0.406654	0.0622068	0.208417	0.115124	0.0587663	0.0114373	0.0427409	0.103498	0.0201432	0.0752743	-2.83419	-4.47087	-3.1526	0.565983
5824	0	22.21022	0	22.21022	0.00115443	0.203745	0.00329909	0.000568501	0.100334	0.00162464	-6.76415	-1.59089	-5.71411	-0.7083622	4.465135e-05	6.48649e-05	0.000611303	0	0	0.000772898	4.52959e-05	4.46514e-05	4.46514e-05	6.486491e-05	0.0006113033	0.0007728978	4.529585e-05	0.11195	0.0494866	0.330218	0.24902	0.167854	0.0914707	0.0306606	0.102085	0.00381018	0.311073	1.03573	0.038657	-3.48478	-2.28194	-5.57008	2.317049
5825	1	24.94018	0	24.94018	0.0222771	0.0815495	1.34323	0.0158096	0.057874	0.953262	-3.80419	-2.50654	0.295077	-0.3429422	0.0007630646	4.79215e-05	0.00124304	0	0	0.000211093	6.65976e-05	0.000763065	0.000763065	4.792146e-05	0.001243038	0.0002110926	6.659764e-05	0.0909987	0.0316899	0.0903125	0.0236827	0.362847	0.400469	0.349656	0.0256831	0.0116471	0.52888	0.0388476	0.0176171	-1.05081	-3.66192	-4.4527	0.4138125
5826	0	25.51729	0	25.51729	0.0630837	0.0144388	0.0804817	0.0431513	0.00987659	0.0550522	-2.76329	-4.23784	-2.51973	-0.3797489	0.000305733	0.00075507	0.000296761	0	0	0.000378758	0.000634181	0.000305733	0.000305733	0.0007550701	0.0002967612	0.0003787581	0.0006341813	0.343604	0.0867499	0.139152	0.296051	0.0392982	0.0951447	0.112755	0.0155727	0.0383165	0.399264	0.0551424	0.135678	-2.18253	-4.16224	-3.26187	1.264403
5827	1	25.12588	0	25.12588	0.0203434	0.0482853	0.546924	0.00308989	0.0073339	0.0830705	-3.895	-3.03063	-0.603445	-1.88462	5.658488e-05	0.000177799	0.000337585	0	0	0.000649135	0.00023311	5.65849e-05	5.65849e-05	0.0001777993	0.0003375854	0.0006491352	0.0002331104	0.63868	0.005326	0.0224191	0.0427536	0.0939199	0.196902	0.295203	0.0029448	0.102605	0.353159	0.00352294	0.12275	-1.22009	-5.82771	-2.27686	0.1792548
5828	0	26.06001	0	26.06001	0.0921792	0.119126	0.0234938	0.178528	0.230716	0.0455015	-2.38402	-2.12758	-3.75102	0.6610084	0.0004806898	0.000700423	0.000655186	0	0	0.000449514	6.78727e-05	0.00048069	0.00048069	0.000700423	0.0006551861	0.0004495144	6.78727e-05	0.26797	0.0790097	0.210497	0.0474059	0.286411	0.108707	0.0405853	0.155852	0.110299	0.0967568	0.371557	0.262956	-3.20435	-1.85885	-2.20456	0.8687939
5829	1	22.50636	0	22.50636	1.20602	0.0141802	0.979468	0.188046	0.002211	0.152721	0.187329	-4.25591	-0.0207456	-1.8584	0.001422621	0.000717138	0.000114388	0	0	1.97776e-06	0.00019982	0.00142262	0.00142262	0.000717138	0.000114388	1.977764e-06	0.0001998203	0.541369	0.0181881	0.0255943	0.0884864	0.101574	0.224789	0.041392	0.0139251	0.287982	0.0491756	0.0165436	0.342136	-3.18467	-4.27406	-1.24486	0.1723101
5830	0	19.23521	0	19.23521	3.64644	1.08228	0.340065	8.89862	2.64114	0.829882	1.29375	0.079066	-1.07862	0.892146	0.0007772849	0.000858045	0.0013389	0	0	6.46685e-05	0.000936246	0.000777285	0.000777285	0.0008580451	0.001338903	6.466851e-05	0.0009362464	0.00842402	0.081172	0.254449	0.158109	0.242738	0.255108	0.0118497	0.501758	0.206374	0.0133422	0.564957	0.232368	-4.43546	-0.689637	-1.57807	0.1186326
5831	1	25.24292	0	25.24292	0.0805461	0.156589	0.223524	0.164335	0.319482	0.456046	-2.51893	-1.85413	-1.49824	0.7130777	0.0009509636	2.64036e-05	3.25976e-05	0	0	0.000319101	0.000552089	0.000950964	0.000950964	2.640365e-05	3.259764e-05	0.000319101	0.0005520885	0.131029	0.153362	0.141828	0.27934	0.0107375	0.283704	0.0456175	0.00774844	0.150107	0.338093	0.0574274	1.11251	-3.08746	-4.86026	-1.89641	2.003031
5832	0	28.97927	0	28.97927	0.0626593	0.135198	0.105647	0.0416052	0.0897703	0.0701488	-2.77004	-2.00101	-2.24765	-0.409487	0.0001796552	0.000293653	0.000358794	0	0	0.000384361	6.71247e-05	0.000179655	0.000179655	0.0002936527	0.0003587945	0.0003843607	6.712467e-05	0.266248	0.0310762	0.0123397	0.0276965	0.540614	0.122026	0.0407948	0.128647	0.0160084	0.0495213	0.156167	0.0194328	-3.1992	-2.05068	-4.13464	0.1938481
5833	1	22.22898	0	22.22898	0.854102	0.0730195	0.00129026	0.732277	0.0626043	0.00110622	-0.157705	-2.61703	-6.65291	-0.1538916	0.0003847709	0.00010813	1.36939e-05	0	0	0.000607352	0.00013295	0.000384771	0.000384771	0.0001081301	1.369387e-05	0.0006073518	0.0001329504	0.118627	0.0593393	0.0508919	0.155815	0.161203	0.454124	1.61861	5.15522	0.00450035	1.94601	6.19799	0.00541065	0.481568	1.64001	-5.4036	0.1842154
5834	0	22.45127	0	22.45127	0.0214125	2.76973e-05	0.0491671	0.0572729	7.40831e-05	0.131509	-3.84378	-10.4942	-3.01253	0.9838524	0.0002367124	0.000255436	7.27832e-05	0	0	0.000188292	1.8249e-05	0.000236712	0.000236712	0.0002554363	7.27832e-05	0.0001882921	1.824903e-05	0.118083	0.0789636	0.0909684	0.539654	0.0675733	0.104757	0.0637899	0.100897	0.0904077	0.0694924	0.109917	0.0984897	-2.75216	-2.29366	-2.40343	0.08562236
5835	1	28.54721	0	28.54721	0.0458335	0.0190219	0.0284016	0.0708064	0.0293861	0.0438765	-3.08274	-3.96217	-3.56131	0.4349337	9.887261e-05	0.000317885	7.54162e-06	0	0	0.00023522	0.000667301	9.88726e-05	9.88726e-05	0.000317885	7.541617e-06	0.0002352204	0.0006673005	0.278091	0.101971	0.222498	0.0136349	0.122136	0.261669	0.00861299	0.0532542	0.129348	0.00951469	0.0588294	0.142889	-4.75448	-2.93268	-2.04525	0.09956532
5836	0	26.24791	0	26.24791	0.146722	0.0289521	0.135567	0.294681	0.0581486	0.272279	-1.91922	-3.54211	-1.99829	0.6973579	0.0004195013	0.000112344	0.000651264	0	0	0.000154952	0.00032264	0.000419501	0.000419501	0.000112344	0.0006512639	0.000154952	0.0003226402	0.0417556	0.0310571	0.23668	0.358791	0.275603	0.0561134	0.0794328	0.077008	0.00533531	0.323512	0.313636	0.0217295	-2.53284	-2.56385	-5.23341	1.404324
5837	1	24.27259	0	24.27259	0.167913	2.49022	0.645158	0.163858	2.43009	0.629578	-1.78431	0.912373	-0.438261	-0.02444425	3.419554e-06	6.93375e-05	0.000211126	0	0	0.000205346	0.00139053	3.41955e-06	3.41955e-06	6.933752e-05	0.0002111257	0.0002053465	0.001390526	0.0921122	0.028056	0.259741	0.00375145	0.324649	0.29169	0.943373	0.146816	0.014337	1.51897	0.236395	0.0230846	-0.0582933	-1.91858	-4.24491	0.4763229
5838	0	20.35012	0	20.35012	0.145483	0.0480577	0.0627888	0.0998533	0.0329848	0.0430956	-1.9277	-3.03535	-2.76798	-0.3763565	0.0002552751	0.00122328	0.000161694	0	0	0.0016513	0.0014232	0.000255275	0.000255275	0.001223279	0.000161694	0.001651297	0.001423196	0.241093	0.0635406	0.18971	0.274509	0.220908	0.0102396	0.0134164	0.00245757	0.164699	0.0202022	0.00370055	0.248	-4.31127	-6.00858	-1.80364	0.4093107
5839	1	26.44742	0	26.44742	0.116684	0.00957727	0.559761	0.0731135	0.00600107	0.350743	-2.14829	-4.64836	-0.580245	-0.467455	0.0008137294	0.000324632	0.000159559	0	0	0.000244372	4.32786e-05	0.000813729	0.000813729	0.0003246321	0.0001595586	0.0002443718	4.327855e-05	0.123927	0.0950615	0.459753	0.00879023	0.0202619	0.292207	0.129177	0.0144245	0.13543	0.357781	0.0399514	0.3751	-2.04657	-4.23883	-1.9993	1.018736
5840	0	20.38498	0	20.38498	0.0011723	0.00173417	0.982261	0.00338767	0.00501133	2.8385	-6.74879	-6.35723	-0.0178982	1.061172	0.0003370335	4.00702e-05	8.37877e-05	0	0	0.0001164	0.000529144	0.000337034	0.000337034	4.007019e-05	8.378774e-05	0.0001164001	0.000529144	0.152747	0.0214614	0.203628	0.0136733	0.557163	0.0513274	0.111215	0.855479	0.000468133	0.208309	1.60233	0.000876822	-2.19629	-0.156093	-7.66676	0.6275527
5841	1	23.37683	0	23.37683	0.00072042	0.00642277	0.0384191	0.0020459	0.0182398	0.109105	-7.23568	-5.04791	-3.2592	1.043757	4.814295e-05	0.000476539	0.000208154	0	0	0.00014643	0.00114026	4.8143e-05	4.8143e-05	0.0004765391	0.0002081539	0.0001464295	0.001140259	0.025193	0.0853424	0.281665	0.00849358	0.364606	0.234699	0.0261492	0.0148854	0.0692173	0.0510687	0.0290708	0.135179	-3.64394	-4.20737	-2.6705	0.6693511
5842	0	23.19663	0	23.19663	0.00336433	0.0355425	0.614186	0.0205111	0.21669	3.74447	-5.69453	-3.33702	-0.487458	1.807738	0.0008581867	0.000401619	0.000175568	0	0	0.000185791	0.000959264	0.000858187	0.000858187	0.0004016187	0.0001755685	0.0001857906	0.0009592641	0.349181	0.0847645	0.30029	0.117266	0.133007	0.0154918	0.134978	0.0179631	0.0218241	0.13732	0.0182748	0.0222028	-2.00264	-4.01944	-3.82474	0.0172035
5843	1	21.87841	0	21.87841	0.355075	0.820957	0.45383	0.120212	0.277939	0.153647	-1.03543	-0.197285	-0.790032	-1.083068	0.0007120677	0.00102593	0.000485114	0	0	7.75583e-05	0.000115837	0.000712068	0.000712068	0.001025933	0.0004851137	7.755831e-05	0.0001158368	0.112298	0.451421	0.244223	0.0064562	0.0284797	0.157122	0.125318	0.000609291	0.0406515	0.197933	0.000962343	0.0642068	-2.0769	-7.40321	-3.20272	0.4570742
5844	0	22.96334	0	22.96334	0.3991	0.238186	0.0854283	0.163244	0.0974253	0.0349427	-0.918544	-1.4347	-2.46008	-0.893966	0.0007018101	0.00095755	0.000354638	0	0	0.000270601	0.000265844	0.00070181	0.00070181	0.0009575499	0.0003546376	0.0002706012	0.0002658438	0.163067	0.10718	0.0644585	0.170043	0.0767741	0.418476	0.0757294	0.00284646	0.00227953	0.122304	0.00459708	0.00368147	-2.58059	-5.86168	-6.08379	0.4793435
5845	1	25.26183	0	25.26183	0.281636	0.0938948	0.137454	0.055639	0.0185495	0.0271548	-1.26714	-2.36558	-1.98447	-1.621733	2.774994e-05	0.000454536	0.000418091	0	0	0.000346455	7.16267e-05	2.77499e-05	2.77499e-05	0.0004545361	0.0004180907	0.0003464554	7.162673e-05	0.135697	0.19051	0.109877	0.277126	0.270558	0.0162319	0.208765	0.00263587	0.00519576	0.321973	0.00406524	0.00801328	-1.56655	-5.93854	-5.25991	0.4332577
5846	0	26.08946	0	26.08946	0.318159	0.0398246	0.12476	0.052796	0.00660857	0.0207029	-1.1452	-3.22327	-2.08136	-1.796116	0.0005540737	0.000617577	2.07914e-05	0	0	0.000212669	9.57674e-05	0.000554074	0.000554074	0.0006175769	2.079141e-05	0.0002126692	9.576739e-05	0.172531	0.46881	0.0549717	0.0145549	0.0690542	0.220079	0.272167	0.0178551	0.00697215	0.286831	0.0188172	0.0073478	-1.30134	-4.02546	-4.96583	0.05247848
5847	1	21.55581	0	21.55581	0.0573301	1.96729	0.160393	0.027348	0.93845	0.0765116	-2.85893	0.676657	-1.83013	-0.7401832	0.001229269	0.000166397	0.000262458	0	0	0.000314914	0.000338133	0.00122927	0.00122927	0.0001663969	0.0002624577	0.0003149141	0.0003381332	0.0421021	0.456586	0.188072	0.16206	0.0861588	0.0650208	0.000334061	0.0234879	0.132647	0.000570668	0.0401239	0.226598	-8.00419	-3.75127	-2.02006	0.5354851
5848	0	21.81032	0	21.81032	0.0175629	0.020608	0.976648	0.00972306	0.0114088	0.540684	-4.04196	-3.88208	-0.023629	-0.5912907	0.0001858018	0.000322299	0.00111049	0	0	0.000210138	0.00186203	0.000185802	0.000185802	0.0003222988	0.001110492	0.0002101381	0.001862025	0.0241746	0.481017	0.0102545	0.108993	0.243528	0.132032	0.568502	0.0464114	0.213157	1.14285	0.0933	0.428506	-0.56475	-3.07021	-1.54573	0.6982753
5849	1	24.40433	0	24.40433	0.580644	0.021213	0.00662716	1.27802	0.0466908	0.0145867	-0.543618	-3.85314	-5.01658	0.7889309	0.0001171396	0.000126312	0.000152767	0	0	0.000193011	0.000758734	0.00011714	0.00011714	0.0001263123	0.0001527673	0.0001930109	0.0007587343	0.0450392	0.179838	0.159055	0.221061	0.348459	0.0465474	0.0329832	4.71431	0.00944254	0.0608097	8.69157	0.0174088	-3.41176	1.5506	-4.66253	0.6117515
5850	0	22.49163	0	22.49163	0.00335792	0.171158	0.154622	0.0012909	0.0657989	0.0594421	-5.69643	-1.76517	-1.86677	-0.9559843	0.0001141825	0.00119699	0.000981778	0	0	0.000267551	0.000551467	0.000114182	0.000114182	0.001196987	0.0009817778	0.0002675511	0.0005514665	0.253683	0.163608	0.17663	0.0501393	0.124819	0.231121	0.514273	0.561858	0.168612	0.808316	0.883109	0.265019	-0.665001	-0.576506	-1.78015	0.4521985
5851	1	20.90416	0	20.90416	0.00152159	1.61759	0.0352498	0.000548253	0.582842	0.012701	-6.488	0.480939	-3.34529	-1.020778	0.0004332446	0.000399923	0.00147196	0	0	0.000569967	0.000700773	0.000433245	0.000433245	0.0003999229	0.001471955	0.0005699674	0.000700773	0.331785	0.0503024	0.173873	0.155823	0.190626	0.0975906	0.142141	0.150336	0.0232947	0.17036	0.180182	0.0279195	-1.95094	-1.89489	-3.75953	0.1810973
5852	0	25.7903	0	25.7903	0.109813	0.663949	0.00973935	0.0879276	0.531627	0.00779834	-2.20898	-0.40955	-4.63158	-0.2222639	0.0007342198	9.47071e-05	9.11149e-05	0	0	0.000646019	0.000243637	0.00073422	0.00073422	9.470714e-05	9.111488e-05	0.0006460191	0.0002436373	0.206143	0.0246366	0.25701	0.360068	0.145078	0.00706392	0.191694	0.393881	1.12754	0.201267	0.413551	1.18385	-1.65185	-0.931707	0.120041	0.04873097
5853	1	24.57468	0	24.57468	0.105804	0.189875	0.110409	0.277099	0.497279	0.289159	-2.24616	-1.66139	-2.20356	0.9627854	0.000220791	0.000408367	0.000446736	0	0	0.00019888	0.000417268	0.000220791	0.000220791	0.0004083668	0.0004467363	0.0001988803	0.0004172685	0.243682	0.0326778	0.0605484	0.135425	0.337135	0.190531	0.0053145	0.185137	0.0256703	0.0698288	2.43258	0.337289	-5.23732	-1.68666	-3.66242	2.575608
5854	0	24.43123	0	24.43123	0.0294253	0.113195	0.00918748	0.0741159	0.285112	0.0231413	-3.5259	-2.17865	-4.68991	0.9237754	0.0008625906	0.000424828	0.000113123	0	0	0.000768165	0.000312097	0.000862591	0.000862591	0.000424828	0.000113123	0.0007681653	0.0003120968	0.142989	0.00203663	0.310641	0.0544374	0.285193	0.204702	0.0304845	0.0137403	0.00644436	0.0652255	0.0293993	0.0137886	-3.49054	-4.28742	-5.04455	0.7606338
5855	1	24.23174	0	24.23174	0.0896367	0.23211	0.0138216	0.189899	0.491736	0.0292817	-2.41199	-1.46054	-4.28152	0.7507299	0.0002721743	0.00116987	0.000165419	0	0	0.0001564	0.000467746	0.000272174	0.000272174	0.001169868	0.0001654194	0.0001564002	0.0004677458	0.0859054	0.0309809	0.24434	0.351052	0.0491491	0.238572	0.00560568	0.0194707	0.00667115	0.0177635	0.0616993	0.0211398	-5.18397	-3.93885	-5.00996	1.153363
5856	0	21.85166	0	21.85166	0.00773777	0.10418	0.0186747	0.00513042	0.0690748	0.012382	-4.86164	-2.26164	-3.98058	-0.4109271	0.0002216687	0.000372429	0.000309046	0	0	0.00104861	0.000353973	0.000221669	0.000221669	0.0003724294	0.0003090457	0.001048615	0.0003539726	0.287349	0.0334157	0.184746	0.0397436	0.137276	0.31747	0.000417216	0.333039	1.54383	0.000463644	0.3701	1.71563	-7.78191	-1.0995	0.434269	0.1055135
5857	1	23.46673	0	23.46673	0.00632822	0.0102322	1.29567	0.00402319	0.00650515	0.823729	-5.06274	-4.58222	0.259031	-0.4529443	7.460812e-05	0.00133858	0.0002992	0	0	0.00072285	0.00019695	7.46081e-05	7.46081e-05	0.001338582	0.0002991998	0.0007228496	0.00019695	0.379305	0.00289875	0.20495	0.0397793	0.344299	0.0287681	0.0227445	0.132758	0.0209739	0.0496232	0.289648	0.0457602	-3.78343	-2.01923	-3.86448	0.780136
5858	0	21.04353	0	21.04353	0.605943	0.0325556	0.32591	0.0407378	0.00218873	0.021911	-0.500969	-3.4248	-1.12114	-2.699629	0.0008028561	0.00108225	2.61289e-05	0	0	9.58379e-05	0.000108508	0.000802856	0.000802856	0.001082251	2.612891e-05	9.583785e-05	0.0001085081	0.0304014	0.492231	0.291214	0.0137775	0.0505797	0.121797	0.400768	0.0969919	0.00252266	0.681676	0.164976	0.00429085	-0.914372	-2.33313	-5.98244	0.5311717
5859	1	23.71744	0	23.71744	0.12552	0.180543	0.0240575	0.303689	0.436814	0.0582059	-2.07529	-1.71179	-3.72731	0.8835382	0.001089139	0.000255576	8.54437e-05	0	0	0.000380377	0.00187659	0.00108914	0.00108914	0.0002555758	8.544371e-05	0.0003803772	0.001876585	0.420056	0.0255963	0.272319	0.157718	0.0449751	0.079335	0.298464	0.0508259	0.0618382	0.315408	0.0537112	0.0653487	-1.20911	-2.97935	-2.78323	0.05521619
5860	0	23.64603	0	23.64603	0.00373306	0.222937	0.301004	0.0291082	1.73833	2.34705	-5.59053	-1.50087	-1.20063	2.05379	0.0006617901	0.000110518	0.000677622	0	0	0.000510246	5.86631e-05	0.00066179	0.00066179	0.0001105178	0.0006776216	0.000510246	5.866307e-05	0.176098	0.0809388	0.112113	0.0377783	0.562636	0.0304355	0.442656	0.0314595	0.0751349	0.654969	0.0465486	0.111172	-0.814963	-3.45906	-2.58847	0.3917967
5861	1	22.66481	0	22.66481	0.241949	0.233211	0.0039511	0.175814	0.169464	0.00287109	-1.41903	-1.45581	-5.53376	-0.3193032	8.477929e-05	0.000491759	0.000314729	0	0	0.00138539	0.000634648	8.47793e-05	8.47793e-05	0.0004917591	0.0003147286	0.00138539	0.0006346477	0.265114	0.0132289	0.165167	0.136704	0.00358553	0.416201	0.240327	0.00401014	0.418627	0.44912	0.00749409	0.782323	-1.42575	-5.51893	-0.870775	0.6252876
5862	0	27.98877	0	27.98877	0.564705	0.0293273	0.0101766	0.151092	0.00784679	0.00272286	-0.571452	-3.52924	-4.58766	-1.318413	0.0001203283	0.000255728	0.000195644	0	0	0.000191547	0.000115849	0.000120328	0.000120328	0.000255728	0.0001956437	0.000191547	0.0001158493	0.134385	0.0463195	0.0268345	0.0252715	0.523933	0.243256	0.0432642	0.172546	0.0890246	0.0649686	0.259106	0.133685	-3.14043	-1.75709	-2.41884	0.4065771
5863	1	24.41676	0	24.41676	0.177871	0.0111454	0.0160032	0.0940607	0.00589382	0.00846269	-1.7267	-4.49673	-4.13497	-0.637119	0.000737546	0.000200998	0.000477657	0	0	0.000631903	0.000603096	0.000737546	0.000737546	0.0002009977	0.0004776571	0.0006319034	0.0006030957	0.0516732	0.215483	0.0129276	0.0364513	0.429153	0.254312	0.0581885	0.547191	0.00988279	0.096168	0.904342	0.0163333	-2.84407	-0.602957	-4.61696	0.5024098
5864	0	22.64533	0	22.64533	0.00192266	0.040969	0.183444	0.000682084	0.0145342	0.0650786	-6.25405	-3.19494	-1.69585	-1.036312	0.0005148259	0.000160303	3.82661e-05	0	0	0.000226949	0.000813246	0.000514826	0.000514826	0.0001603026	3.826613e-05	0.0002269485	0.0008132464	0.0752648	0.505584	0.0552584	0.144593	0.120324	0.0989762	0.0125262	3.92588	1.25817	0.0166859	5.22957	1.67597	-4.37993	1.36759	0.229655	0.2867373
5865	1	22.84975	0	22.84975	2.18329	0.531448	5.52933	1.52751	0.371821	3.86852	0.780831	-0.63215	1.71007	-0.3571937	8.61363e-06	7.88012e-05	0.000153555	0	0	0.00029669	0.000455025	8.61363e-06	8.61363e-06	7.880118e-05	0.0001535552	0.0002966897	0.0004550251	0.303314	0.29454	0.035394	0.075617	0.194871	0.0962643	0.0446236	4.93453	0.0681155	0.066971	7.40573	0.102227	-3.10949	1.59626	-2.68655	0.4059956
5866	0	18.62754	0	18.62754	0.233616	0.00762859	0.651315	0.1256	0.0041014	0.35017	-1.45408	-4.87585	-0.428762	-0.6205737	0.0003128827	0.00128987	0.000802493	0	0	0.000379344	0.000111737	0.000312883	0.000312883	0.001289871	0.0008024932	0.0003793435	0.0001117367	0.26282	0.294968	0.256337	0.086423	0.0706976	0.0287547	0.13871	11.9774	0.0141284	1.45231	125.404	0.147926	-1.97537	2.48302	-4.25957	2.348523
5867	1	27.85947	0	27.85947	0.147576	0.0420693	0.0152266	0.190078	0.0541854	0.0196119	-1.91341	-3.16844	-4.18471	0.253092	0.0006784421	0.00056111	2.86105e-06	0	0	0.000179517	0.000113688	0.000678442	0.000678442	0.0005611103	2.861052e-06	0.0001795173	0.0001136884	0.275188	0.205998	0.0610803	0.107923	0.21242	0.137392	0.0145617	0.0594588	0.0238318	0.0242363	0.0989623	0.0396652	-4.22936	-2.82247	-3.73674	0.509455
5868	0	22.83183	0	22.83183	0.592226	0.057274	0.383144	2.5217	0.243873	1.63143	-0.523867	-2.85991	-0.959343	1.4488	0.0004714827	0.00189747	0.000205611	0	0	0.000411834	9.78769e-05	0.000471483	0.000471483	0.001897474	0.0002056113	0.0004118341	9.787686e-05	0.0173472	0.161024	0.162355	0.367128	0.194409	0.0977363	0.332105	0.0676782	0.193805	0.61767	0.125872	0.360451	-1.1023	-2.69299	-1.6409	0.6205014
5869	1	20.88877	0	20.88877	0.00833562	1.65477	0.0190477	0.0056008	1.11186	0.0127984	-4.78722	0.503664	-3.96081	-0.3976279	0.0004373678	0.000536957	0.000464485	0	0	0.000885671	0.00117045	0.000437368	0.000437368	0.0005369574	0.0004644846	0.0008856711	0.001170446	0.224838	0.169575	0.0978487	0.0220041	0.438163	0.0475713	0.0281559	0.919087	0.13662	0.0874837	2.85571	0.424493	-3.57	-0.084375	-1.99055	1.133695
5870	0	24.19738	0	24.19738	0.840057	0.158817	0.189025	1.30293	0.246326	0.293179	-0.174286	-1.84001	-1.66588	0.438905	0.0003916159	0.000276515	0.000265587	0	0	0.00141007	0.000266669	0.000391616	0.000391616	0.0002765152	0.0002655873	0.001410073	0.000266669	0.0348236	0.519647	0.0834215	0.170373	0.180018	0.0117178	0.355213	1.09549	0.0363477	0.433141	1.33582	0.0443217	-1.03504	0.091204	-3.31463	0.1983449
5871	1	24.80571	0	24.80571	0.24001	0.0503611	0.00422391	0.449577	0.0943344	0.00791207	-1.42708	-2.98854	-5.46699	0.6276277	0.0005477528	0.000258891	0.00015319	0	0	0.000205282	0.000684617	0.000547753	0.000547753	0.0002588909	0.0001531898	0.0002052821	0.0006846171	0.0711212	0.0495231	0.499306	0.0531209	0.0307202	0.296209	0.107745	0.203057	0.0595921	0.948283	1.78714	0.524479	-2.22799	-1.59427	-2.82023	2.174883
5872	0	20.36563	0	20.36563	0.349892	0.103685	0.445902	0.268834	0.0796648	0.342603	-1.05013	-2.2664	-0.807655	-0.2635276	0.002121034	0.000229558	0.00020596	0	0	0.000695089	5.54837e-05	0.00212103	0.00212103	0.000229558	0.0002059596	0.0006950889	5.548375e-05	0.0459863	0.153842	0.322603	0.190916	0.0484538	0.238199	0.000866584	0.152463	0.185031	0.00495283	0.871381	1.05752	-7.05095	-1.88083	-1.68723	1.743156
