Iteration	Posterior	Likelihood	Prior	age_Argia	age_Ischnura	age_Nehalennia	extinction_rate	height_mol	root_age	speciation_rate
20846	-8610.165	0	-8610.165	69.05989	53.90066	22.77265	0	19.13968	100.01	0.0759648
20847	-8602.312	0	-8602.312	66.84832	44.6876	16.33295	0	61.33022	91.28198	0.07535717
20848	-8600.377	0	-8600.377	64.31023	60.1552	16.33295	0	38.67615	92.49541	0.07314992
20849	-8592.74	0	-8592.74	63.67579	57.64971	19.59327	0	29.77772	88.11744	0.0808228
20850	-8591.564	0	-8591.564	61.6136	59.50345	18.41031	0	136.2549	90.03122	0.08246366
20851	-8589.635	0	-8589.635	60.10661	59.8514	24.84958	0	132.9892	94.0096	0.0841873
20852	-8593.331	0	-8593.331	68.80145	44.57056	26.42685	0	83.61444	90.94215	0.08311512
20853	-8576.054	0	-8576.054	58.02564	44.57056	26.42685	0	47.24222	110.7706	0.08018817
20854	-8580.541	0	-8580.541	78.02703	54.52504	27.29149	0	2.326474	109.3799	0.07625672
20855	-8574.809	0	-8574.809	56.32749	45.37101	27.93803	0	13.51984	105.0794	0.07924543
20856	-8595.35	0	-8595.35	57.22638	45.37101	26.34292	0	159.1659	91.24489	0.07766496
20857	-8597.38	0	-8597.38	51.04502	48.27664	25.20908	0	36.48012	99.99213	0.07504305
20858	-8604.157	0	-8604.157	52.18222	43.61697	25.20908	0	28.49849	100.0898	0.07818923
20859	-8597.775	0	-8597.775	52.18222	43.61697	28.32159	0	17.35784	90.80756	0.07588672
20860	-8589.399	0	-8589.399	52.78191	50.50995	28.49594	0	66.71627	94.27206	0.07588672
20861	-8592.348	0	-8592.348	63.76323	50.50995	23.59259	0	35.16403	95.51677	0.07966485
20862	-8584.373	0	-8584.373	51.44936	50.50995	23.75633	0	55.78515	107.6339	0.07894287
20863	-8589.341	0	-8589.341	55.69513	59.98011	19.68486	0	2.864436	88.24064	0.07891168
20864	-8598.339	0	-8598.339	54.93163	45.45531	19.20348	0	23.41124	98.7911	0.08169674
20865	-8602.57	0	-8602.57	62.64801	44.21868	24.64211	0	66.83561	98.05109	0.07695151
20866	-8604.38	0	-8604.38	56.25975	44.21868	26.99504	0	192.8966	93.67377	0.07434138
20867	-8586.261	0	-8586.261	56.25975	44.21868	14.34097	0	19.12974	90.90569	0.08015731
20868	-8580.837	0	-8580.837	62.40861	53.90006	27.05381	0	19.14821	93.64046	0.0759117
20869	-8579.927	0	-8579.927	64.56725	53.90006	27.05381	0	33.2605	94.82649	0.07823004
20870	-8583.083	0	-8583.083	63.50904	62.3933	27.05381	0	128.2551	108.6639	0.08065502
20871	-8589.365	0	-8589.365	64.83974	62.03542	30.30571	0	26.29008	109.3683	0.07913299
20872	-8580.218	0	-8580.218	60.59919	54.56733	26.66761	0	28.1239	105.8588	0.07980705
20873	-8576.488	0	-8576.488	60.59919	51.40147	23.14185	0	90.27351	91.26714	0.08230163
20874	-8579.956	0	-8579.956	60.59919	51.40147	24.45831	0	48.62825	111.9844	0.08194775
20875	-8581.885	0	-8581.885	60.59919	57.67695	23.80061	0	16.4768	98.8017	0.07653066
20876	-8585.462	0	-8585.462	60.60465	58.59609	23.80061	0	56.55262	99.12441	0.07938754
20877	-8588.957	0	-8588.957	64.24748	51.19146	20.30031	0	25.46115	90.83774	0.07664714
20878	-8583.97	0	-8583.97	64.42026	51.19146	20.30031	0	15.28636	95.42315	0.08061061
20879	-8586.054	0	-8586.054	73.05356	58.07504	20.49123	0	45.25282	102.0655	0.08047218
20880	-8590.705	0	-8590.705	80.94913	58.07504	14.38801	0	59.01212	98.53101	0.07799556
20881	-8584.27	0	-8584.27	69.05759	68.46156	16.36506	0	12.04476	92.93574	0.08335531
20882	-8593.26	0	-8593.26	67.88534	58.05611	21.72937	0	3.990563	92.19775	0.07747294
20883	-8611.977	0	-8611.977	66.44351	58.05611	14.44594	0	90.57722	108.7124	0.07690286
20884	-8627.333	0	-8627.333	73.8885	73.61547	14.41467	0	104.7615	97.01174	0.07330623
20885	-8624.368	0	-8624.368	69.20748	55.6008	14.16316	0	6.227429	85.28894	0.07301194
20886	-8616.504	0	-8616.504	68.03177	52.76885	16.04582	0	52.24442	94.86917	0.07329686
20887	-8603.685	0	-8603.685	63.05038	52.76885	13.56067	0	71.66256	95.53652	0.08032557
20888	-8594.113	0	-8594.113	65.78029	54.47434	15.02429	0	2.156417	97.33306	0.08164682
20889	-8583.814	0	-8583.814	63.62009	49.57877	15.11897	0	11.08551	89.27004	0.07674723
20890	-8598.134	0	-8598.134	63.62009	56.98247	17.56513	0	55.83895	96.96882	0.07664114
20891	-8608.053	0	-8608.053	63.62009	59.165	12.64136	0	67.09057	102.2814	0.0801429
20892	-8605.31	0	-8605.31	63.87675	56.00455	14.34219	0	21.41669	99.69802	0.07674252
20893	-8628.823	0	-8628.823	66.38332	56.52945	14.73041	0	28.41993	105.977	0.073863
20894	-8619.13	0	-8619.13	64.8172	57.2787	11.91333	0	51.27037	96.76138	0.07491737
20895	-8618.172	0	-8618.172	64.15758	55.40705	14.07197	0	34.12549	91.52244	0.07559743
20896	-8621.412	0	-8621.412	65.81403	52.80747	18.09003	0	8.057381	99.89221	0.07771167
20897	-8620.922	0	-8620.922	66.75726	52.4142	14.29026	0	0.1639868	113.1078	0.07405977
20898	-8616.507	0	-8616.507	64.51302	54.85202	22.47521	0	82.75718	106.1512	0.07610776
20899	-8615.209	0	-8615.209	73.00245	54.28348	19.40667	0	90.2533	106.0418	0.07305806
20900	-8628.393	0	-8628.393	71.83368	51.17256	21.64791	0	124.0908	97.95884	0.0782482
20901	-8628.896	0	-8628.896	73.11216	54.95865	21.64791	0	154.3054	95.15048	0.07370723
20902	-8620.786	0	-8620.786	74.44199	54.95865	21.60992	0	24.63996	89.29504	0.07774706
20903	-8642.38	0	-8642.38	76.4824	57.12815	13.24075	0	82.22993	101.3562	0.06706228
20904	-8645.707	0	-8645.707	76.25281	70.67808	6.651069	0	1.282906	92.30155	0.07585028
20905	-8650.95	0	-8650.95	73.99858	50.83574	6.651069	0	3.445948	109.6289	0.07436662
20906	-8658.081	0	-8658.081	80.92934	62.90782	6.651069	0	17.38827	96.85784	0.07077534
20907	-8654.691	0	-8654.691	76.81034	65.69285	5.889613	0	22.13236	100.0623	0.07061325
20908	-8654.951	0	-8654.951	75.82509	68.98945	6.425813	0	103.7066	99.08304	0.07536571
20909	-8648.756	0	-8648.756	65.25369	64.29804	5.441795	0	6.499766	93.57874	0.07442276
20910	-8658.48	0	-8658.48	66.32314	61.24209	7.871043	0	11.94708	108.7405	0.07356835
20911	-8651.036	0	-8651.036	66.32314	56.2764	7.09791	0	64.4527	98.42106	0.07513488
20912	-8612.492	0	-8612.492	65.96062	56.2764	6.366475	0	15.09587	92.99579	0.07687635
20913	-8619.418	0	-8619.418	71.94256	57.13865	10.32328	0	66.74391	92.64841	0.07709136
20914	-8611.849	0	-8611.849	75.48458	57.13865	12.13955	0	2.80039	92.67468	0.07665905
20915	-8609.243	0	-8609.243	75.48458	60.62609	12.13955	0	97.52	82.76857	0.07639521
20916	-8603.949	0	-8603.949	66.57491	52.19148	7.651318	0	71.19513	90.21731	0.0784146
20917	-8603.71	0	-8603.71	71.15627	57.18896	12.80845	0	62.51374	94.37707	0.076905
20918	-8603.063	0	-8603.063	72.60913	53.05969	12.80845	0	33.52256	94.75121	0.07885199
20919	-8609.577	0	-8609.577	60.55657	48.79915	13.41573	0	49.38474	106.204	0.07355667
20920	-8620.096	0	-8620.096	79.91558	48.79915	10.91972	0	5.51506	88.05477	0.07458571
20921	-8615.728	0	-8615.728	74.60412	45.99677	13.43242	0	6.311621	88.69831	0.07488887
20922	-8605.219	0	-8605.219	72.75578	47.80462	7.892166	0	70.72138	88.9503	0.07584444
20923	-8605.546	0	-8605.546	73.80294	47.06886	12.51108	0	4.611698	99.73032	0.07065655
20924	-8605.594	0	-8605.594	64.10657	47.06886	7.414705	0	63.36376	92.74189	0.07583294
20925	-8599.27	0	-8599.27	66.77059	49.50144	9.890158	0	55.42009	83.62308	0.08137018
20926	-8601.392	0	-8601.392	76.13642	48.31556	11.14433	0	83.79292	80.28251	0.08134915
20927	-8608.638	0	-8608.638	69.22718	48.31556	11.42547	0	21.12964	122.4569	0.07451756
20928	-8586.668	0	-8586.668	66.37558	49.92948	14.4427	0	17.63408	94.31459	0.08274913
20929	-8590.19	0	-8590.19	66.37558	49.92948	15.79989	0	36.85213	99.27273	0.0816542
20930	-8587.239	0	-8587.239	60.18304	49.92948	21.34274	0	71.29111	105.4989	0.07669091
20931	-8605.357	0	-8605.357	77.3672	61.19627	21.78222	0	31.42244	97.18775	0.08156435
20932	-8591.415	0	-8591.415	80.29749	60.94696	21.78222	0	4.433469	105.5466	0.07966979
20933	-8600.508	0	-8600.508	80.29749	57.32228	24.54434	0	3.447343	94.99037	0.07824509
20934	-8609.998	0	-8609.998	69.54102	60.37643	20.06928	0	105.3464	120.231	0.07316767
20935	-8599.017	0	-8599.017	71.15679	65.31644	20.06928	0	11.09366	108.3687	0.07999776
20936	-8596.923	0	-8596.923	61.32903	65.31644	18.5225	0	67.43994	90.70244	0.08114353
20937	-8601.04	0	-8601.04	61.32903	65.31644	25.59878	0	28.4765	103.4892	0.0743386
20938	-8597.931	0	-8597.931	52.57808	68.4032	26.75456	0	17.91049	91.22516	0.07895053
20939	-8599.209	0	-8599.209	58.74858	68.4032	23.84244	0	7.066299	94.80707	0.07440789
20940	-8598.038	0	-8598.038	58.76208	67.91811	23.93311	0	212.8218	89.55869	0.07816786
20941	-8578.661	0	-8578.661	63.00557	66.72731	25.53671	0	15.34262	89.88995	0.08021513
20942	-8595.127	0	-8595.127	60.70819	67.90688	26.05699	0	27.00321	95.58444	0.07711405
20943	-8606.584	0	-8606.584	58.87058	65.25472	35.46783	0	6.152942	114.9749	0.07585957
20944	-8625.92	0	-8625.92	64.72297	66.43269	37.00999	0	30.91319	93.70362	0.07475194
20945	-8633.446	0	-8633.446	62.84057	65.57539	32.96155	0	63.92218	99.56301	0.07151731
20946	-8640.369	0	-8640.369	62.84057	65.71272	29.88535	0	13.98692	106.3328	0.07283295
20947	-8647.102	0	-8647.102	67.78025	58.63047	25.95392	0	117.628	98.45655	0.07315955
20948	-8646.082	0	-8646.082	67.78025	58.63047	25.95392	0	37.20795	106.8911	0.07718328
20949	-8647.328	0	-8647.328	72.83009	59.25545	31.66841	0	71.88232	116.1921	0.07291436
20950	-8640.754	0	-8640.754	79.38587	52.42878	31.78299	0	72.58662	108.3454	0.0728261
20951	-8638.185	0	-8638.185	69.3116	52.36092	29.21707	0	13.40271	98.3874	0.07453762
20952	-8646.497	0	-8646.497	67.77029	52.36092	26.96813	0	12.42063	107.3528	0.0737229
20953	-8648.538	0	-8648.538	67.77029	53.32383	26.6414	0	16.60141	99.18609	0.07146359
20954	-8649.791	0	-8649.791	64.70728	57.04725	26.6414	0	2.645819	111.4279	0.07152303
20955	-8661.457	0	-8661.457	68.75406	65.34166	21.84883	0	32.08501	104.635	0.07637397
20956	-8653.926	0	-8653.926	77.9764	59.4871	21.08409	0	3.302689	93.65831	0.06706254
20957	-8672.546	0	-8672.546	77.9764	77.6783	15.3946	0	101.8597	101.7039	0.06900231
20958	-8669.09	0	-8669.09	78.35711	77.6783	17.65521	0	37.11439	102.6428	0.0663305
20959	-8661.919	0	-8661.919	61.38799	64.57613	17.32766	0	3.708459	93.22728	0.07110666
20960	-8661.39	0	-8661.39	61.38799	64.57613	16.72451	0	98.65203	102.3321	0.07098838
20961	-8655.715	0	-8655.715	59.35709	71.45084	16.31977	0	8.992046	94.24783	0.07255466
20962	-8643.943	0	-8643.943	59.35709	71.45084	17.27135	0	63.06597	99.14509	0.07535939
20963	-8660.46	0	-8660.46	59.35709	73.25718	15.9292	0	87.93731	109.8783	0.07274506
20964	-8654.523	0	-8654.523	69.72404	67.74724	15.93356	0	3.697994	98.07435	0.07397011
20965	-8643.683	0	-8643.683	71.0825	70.28036	14.56127	0	90.71393	99.39072	0.07085764
20966	-8663.938	0	-8663.938	64.49008	71.1657	20.40119	0	96.18539	105.3855	0.06991013
20967	-8666.253	0	-8666.253	62.17059	70.96543	12.46017	0	2.229643	100.8967	0.06916718
20968	-8671.405	0	-8671.405	62.89031	71.35565	14.07281	0	28.34935	100.5971	0.06932027
20969	-8667.928	0	-8667.928	62.89031	71.35484	10.62686	0	73.27364	97.9696	0.07647724
20970	-8658.346	0	-8658.346	62.89031	71.35484	13.85464	0	66.86723	95.14269	0.07173731
20971	-8660.826	0	-8660.826	69.31957	71.04864	13.85464	0	34.07326	100.4138	0.07190134
20972	-8660.438	0	-8660.438	63.29192	70.09641	16.45958	0	89.35971	102.453	0.07222206
20973	-8644.606	0	-8644.606	61.53434	74.32627	16.45958	0	10.56866	95.2117	0.07443811
20974	-8645.494	0	-8645.494	66.08565	69.08992	16.3814	0	2.649184	91.30084	0.07209322
20975	-8654.085	0	-8654.085	66.8223	72.72897	16.5253	0	14.30919	100.316	0.07098091
20976	-8639.258	0	-8639.258	66.89021	69.46027	15.66202	0	8.765253	92.75739	0.06749154
20977	-8640.458	0	-8640.458	65.12014	68.72038	15.88913	0	37.49833	105.7419	0.06856395
20978	-8644.797	0	-8644.797	65.12014	53.42861	15.55646	0	7.602877	97.40724	0.07017699
20979	-8642.889	0	-8642.889	73.15462	53.42861	15.55646	0	2.135015	102.2092	0.06915258
20980	-8636.658	0	-8636.658	73.62118	51.16137	10.35089	0	1.922462	108.2102	0.07374145
20981	-8635.595	0	-8635.595	72.67742	55.88141	8.170704	0	29.17882	94.53378	0.07336814
20982	-8651.981	0	-8651.981	73.25176	55.88141	16.37307	0	97.85991	112.3722	0.0713945
20983	-8638.891	0	-8638.891	76.69964	56.50879	11.40396	0	43.55085	91.59451	0.07666259
20984	-8623.561	0	-8623.561	75.64103	53.5673	16.31204	0	58.35443	83.90453	0.07581344
20985	-8629.377	0	-8629.377	64.48648	62.3575	13.7752	0	33.97811	95.74512	0.07478485
20986	-8628.088	0	-8628.088	67.07667	57.88672	13.57702	0	54.73159	82.6613	0.07068697
20987	-8613.878	0	-8613.878	62.20878	57.77796	16.63796	0	24.35872	85.30678	0.0781835
20988	-8612.898	0	-8612.898	62.81197	56.83731	15.97266	0	24.95353	94.45675	0.07273434
20989	-8617.65	0	-8617.65	67.41698	53.93292	18.06169	0	100.6482	97.48332	0.07568197
20990	-8619.17	0	-8619.17	68.97549	53.88638	18.06169	0	124.5562	104.8344	0.0777344
20991	-8619.211	0	-8619.211	71.88025	55.38697	18.06169	0	33.12499	92.31612	0.07496724
20992	-8622.155	0	-8622.155	72.86522	58.62362	14.46885	0	137.5964	89.29744	0.07745858
20993	-8644.996	0	-8644.996	72.39549	74.07421	14.07658	0	369.8903	97.01	0.07330936
20994	-8644.914	0	-8644.914	67.53135	59.35106	15.93984	0	147.5151	98.79131	0.0746619
20995	-8651.481	0	-8651.481	67.53135	65.52375	19.74668	0	180.0627	104.4815	0.07041413
20996	-8636.457	0	-8636.457	72.62533	54.93825	29.27283	0	11.08635	101.1644	0.06890711
20997	-8635.339	0	-8635.339	72.62533	56.58507	25.02903	0	9.379549	101.952	0.07086286
20998	-8628.607	0	-8628.607	66.63146	56.84932	15.40125	0	17.59568	97.76612	0.07906443
20999	-8638.467	0	-8638.467	71.72587	57.7202	14.6738	0	66.57917	89.59066	0.0729788
21000	-8649.571	0	-8649.571	70.12895	66.82383	13.65698	0	14.47626	83.00042	0.07406197
21001	-8649.847	0	-8649.847	80.06379	52.35196	34.04974	0	1.429659	85.7487	0.07183487
21002	-8653.045	0	-8653.045	64.89433	57.56763	30.08828	0	23.38398	83.77173	0.0763667
21003	-8641.961	0	-8641.961	64.89907	61.82748	30.08828	0	12.29067	88.0993	0.06949257
21004	-8639.111	0	-8639.111	70.46807	53.64562	25.49348	0	8.45386	111.2719	0.07289002
21005	-8636.693	0	-8636.693	70.46807	53.64562	16.4902	0	30.77819	96.32934	0.07242384
21006	-8638.964	0	-8638.964	70.46807	68.81119	23.73331	0	49.8303	87.73343	0.0749772
21007	-8648.085	0	-8648.085	71.43901	68.81119	21.25656	0	32.95918	103.8289	0.07183827
21008	-8636.246	0	-8636.246	71.72096	75.56697	25.19904	0	2.271291	89.32458	0.0724701
21009	-8639.134	0	-8639.134	78.81447	47.04925	41.58969	0	115.4938	95.22194	0.07242116
21010	-8638.518	0	-8638.518	69.45885	47.44796	41.1997	0	33.671	93.62052	0.07271425
21011	-8639.059	0	-8639.059	65.31694	47.44796	34.74179	0	27.45357	90.85569	0.06818644
21012	-8648.51	0	-8648.51	62.01918	50.40538	31.23113	0	108.4239	106.0175	0.07357909
21013	-8648.817	0	-8648.817	67.53512	52.74452	31.23113	0	96.02149	98.24224	0.07319155
21014	-8641.045	0	-8641.045	70.8961	67.12053	33.53159	0	4.313003	90.56663	0.07136196
21015	-8640.568	0	-8640.568	65.27464	53.22763	35.37203	0	84.78814	88.65061	0.0776638
21016	-8633.291	0	-8633.291	63.53621	55.83523	44.34982	0	108.369	87.524	0.07527692
21017	-8629.744	0	-8629.744	61.97202	55.37659	34.1414	0	12.43126	88.07808	0.0714178
21018	-8631.107	0	-8631.107	61.97202	55.31263	27.19344	0	103.0222	97.60593	0.07858049
21019	-8625.796	0	-8625.796	56.69802	66.54941	44.86548	0	23.33482	94.18455	0.07530181
21020	-8628.637	0	-8628.637	69.47267	66.54941	42.11166	0	3.282193	97.29014	0.07431532
21021	-8633.634	0	-8633.634	69.16117	68.06162	37.83345	0	16.34453	96.11031	0.07053229
21022	-8633.635	0	-8633.635	56.77479	68.06162	40.68078	0	183.6767	101.6837	0.07263394
21023	-8628.516	0	-8628.516	57.06335	65.18633	32.85263	0	17.45644	93.1784	0.07318453
21024	-8641.643	0	-8641.643	63.08107	58.99694	36.02215	0	21.44015	94.24822	0.07723763
21025	-8630.837	0	-8630.837	63.47623	58.64646	33.88394	0	50.28713	106.1176	0.0711707
21026	-8632.973	0	-8632.973	59.75776	58.64646	33.88394	0	24.62845	94.42763	0.07389746
21027	-8624.319	0	-8624.319	60.18688	61.99603	32.73123	0	8.007981	110.836	0.07094985
21028	-8617.779	0	-8617.779	60.18688	61.99603	22.19145	0	9.154095	87.27799	0.07636786
21029	-8627.857	0	-8627.857	60.69389	61.61376	23.48002	0	17.8214	119.48	0.07426002
21030	-8624.063	0	-8624.063	60.69389	62.75992	32.11846	0	5.206298	92.97665	0.07580188
21031	-8630.199	0	-8630.199	55.27708	62.75992	33.07278	0	3.35049	89.20285	0.06971046
21032	-8631.599	0	-8631.599	56.4773	57.08553	30.54533	0	32.57607	97.95744	0.07069064
21033	-8636.599	0	-8636.599	59.14646	58.1743	34.9973	0	58.76674	79.59618	0.07387457
21034	-8645.722	0	-8645.722	53.1318	58.1743	31.42751	0	86.23411	88.64705	0.07479727
21035	-8645.445	0	-8645.445	56.75234	45.7462	30.44847	0	40.01347	96.86725	0.07003162
21036	-8637.072	0	-8637.072	64.18939	49.35902	30.44847	0	35.9304	105.4254	0.07505667
21037	-8626.982	0	-8626.982	54.21269	49.35902	29.07631	0	13.73425	89.65431	0.07577142
21038	-8648.805	0	-8648.805	58.20199	71.56365	31.70779	0	54.56808	122.8355	0.07312975
21039	-8659.59	0	-8659.59	57.7613	56.23664	31.70779	0	9.695683	106.1703	0.06948191
21040	-8655.671	0	-8655.671	69.53541	56.23664	29.23908	0	51.87388	109.4953	0.07045047
21041	-8644.941	0	-8644.941	63.70588	62.92489	31.29429	0	34.62364	102.4804	0.07045047
21042	-8639.66	0	-8639.66	68.27245	52.45725	31.9443	0	24.89114	89.54145	0.07568422
21043	-8637.111	0	-8637.111	68.27245	52.45725	31.9443	0	0.579501	84.92986	0.07075794
21044	-8625.564	0	-8625.564	68.27245	54.8387	30.7853	0	7.796922	101.6609	0.07663211
21045	-8631.345	0	-8631.345	68.27245	57.78471	21.09831	0	41.23421	107.0696	0.07274674
21046	-8618.678	0	-8618.678	64.29699	53.98558	20.60173	0	9.225804	97.29987	0.07597668
21047	-8615.835	0	-8615.835	64.29699	58.41467	15.08358	0	4.572773	89.06971	0.07982765
21048	-8604.943	0	-8604.943	53.97974	58.41467	12.59705	0	20.54828	78.88003	0.08146211
21049	-8605.766	0	-8605.766	54.83558	49.38457	11.81651	0	7.037614	80.26924	0.07453888
21050	-8612.264	0	-8612.264	58.79656	46.54257	14.76325	0	30.52871	87.58115	0.077036
21051	-8602.077	0	-8602.077	58.13959	46.54257	14.73239	0	37.29187	80.31251	0.07466094
21052	-8606.709	0	-8606.709	59.15674	47.84319	14.73239	0	9.377154	102.9583	0.07902351
21053	-8616.416	0	-8616.416	60.97398	49.42961	12.16459	0	8.119479	117.7814	0.07420979
21054	-8622.354	0	-8622.354	52.32629	59.25633	14.32191	0	58.81376	88.37766	0.06973171
21055	-8615.127	0	-8615.127	56.11524	56.1779	12.70499	0	12.19917	92.36237	0.07662613
21056	-8618.587	0	-8618.587	71.72649	46.59761	12.51946	0	49.90874	97.38867	0.07471743
21057	-8612.665	0	-8612.665	73.06899	44.98872	14.04913	0	49.95661	89.02719	0.07278314
21058	-8637.321	0	-8637.321	55.63447	63.13434	17.86168	0	1.479506	94.87689	0.07661533
21059	-8639.716	0	-8639.716	71.46344	51.63491	18.27062	0	64.07966	104.6794	0.07111925
21060	-8648.472	0	-8648.472	71.46344	51.63491	18.27062	0	59.8035	90.62734	0.07064485
21061	-8642.469	0	-8642.469	67.98364	49.17708	13.50723	0	62.20282	94.26331	0.07037775
21062	-8647.847	0	-8647.847	75.73693	74.05507	13.50723	0	59.64461	90.38655	0.07237029
21063	-8651.333	0	-8651.333	75.73693	45.9015	22.82121	0	66.15035	100.2455	0.07265788
21064	-8652.107	0	-8652.107	75.73693	66.52819	20.53954	0	72.33797	94.37775	0.06949446
21065	-8647.19	0	-8647.19	80.241	58.19331	23.792	0	82.65217	87.81433	0.07254172
21066	-8647.763	0	-8647.763	79.97907	58.19331	21.81403	0	9.911269	126.9909	0.07146028
21067	-8646.869	0	-8646.869	78.30062	58.19331	22.4709	0	31.08686	114.0321	0.07141544
21068	-8648.157	0	-8648.157	78.30062	73.87079	17.31401	0	7.742511	95.61518	0.06864969
21069	-8644.107	0	-8644.107	68.83759	74.37724	17.31401	0	8.723663	93.18232	0.07652653
21070	-8639.487	0	-8639.487	77.49237	53.16147	18.00686	0	5.642168	84.57827	0.07173963
21071	-8651.048	0	-8651.048	78.34569	53.16147	25.08235	0	9.155735	88.23867	0.0723614
21072	-8638.105	0	-8638.105	82.15384	53.16147	23.25049	0	17.53526	95.79543	0.07350102
21073	-8634.157	0	-8634.157	73.49255	62.78062	21.5087	0	63.53636	113.3469	0.07642539
21074	-8643.373	0	-8643.373	74.94513	69.73022	19.0734	0	113.4852	106.2304	0.07081526
21075	-8637.451	0	-8637.451	72.8062	52.43978	18.78769	0	78.62383	115.672	0.07214851
21076	-8634.091	0	-8634.091	72.8062	52.43978	18.58397	0	16.08843	121.5746	0.07395564
21077	-8636.598	0	-8636.598	72.8062	50.98262	20.65978	0	55.6794	114.7638	0.07352834
21078	-8630.356	0	-8630.356	63.07719	58.54043	26.30907	0	22.65298	102.3937	0.07352834
21079	-8635.773	0	-8635.773	57.43783	48.30624	15.33967	0	40.3733	113.9529	0.07689327
21080	-8632.266	0	-8632.266	57.43783	48.30624	26.91454	0	21.93363	96.83914	0.07395889
21081	-8640.669	0	-8640.669	57.43783	51.63316	26.30605	0	5.657496	113.2781	0.07515946
21082	-8639.275	0	-8639.275	57.43783	54.99079	24.85309	0	47.78653	105.8694	0.07140324
21083	-8638.398	0	-8638.398	63.08908	54.35278	27.99474	0	14.71374	97.68636	0.07189913
21084	-8636.155	0	-8636.155	70.57424	47.78156	27.99474	0	82.10576	102.9248	0.07447686
21085	-8634.14	0	-8634.14	52.49867	60.99511	30.06046	0	5.859652	98.84512	0.07925123
21086	-8634.793	0	-8634.793	50.15495	55.97827	24.63579	0	89.79574	101.329	0.07358038
21087	-8632.144	0	-8632.144	49.7221	41.56045	26.37216	0	89.42889	93.82318	0.07169714
21088	-8631.242	0	-8631.242	49.56718	41.56045	23.78763	0	32.12907	103.8977	0.07134238
21089	-8630.085	0	-8630.085	60.48803	45.71271	23.78763	0	106.9737	106.653	0.07722357
21090	-8632.031	0	-8632.031	50.96021	39.99584	17.2142	0	17.23909	120.3167	0.07499601
21091	-8626.299	0	-8626.299	50.96021	48.52716	15.05191	0	127.9785	103.7909	0.07752798
21092	-8617.57	0	-8617.57	51.24892	47.11194	15.76718	0	69.79021	96.62094	0.07458153
21093	-8602.986	0	-8602.986	51.24892	47.11194	19.34247	0	18.91063	83.21067	0.07546097
21094	-8606.795	0	-8606.795	51.24892	50.29251	19.34247	0	58.69506	103.4015	0.07868483
21095	-8606.199	0	-8606.199	65.42926	42.98582	19.57761	0	97.98803	89.91189	0.07814196
