Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
27360	-6197.89	-6149.502	-48.3883	0.0329809	0.0226401	0.0229356	0.0288967	0.028941	0.029989	0.0319254	0.0454051	0.0444845	0.0352928	0.0356414	0.0363191	0.0535394	0.0612674	0.072658	0.0749845	0.0749225	0.0743012	0.0768417	0.0769335
27370	-6158.237	-6148.588	-9.649441	0.0387904	0.0209642	0.0211552	0.0332225	0.0331408	0.0379896	0.0375428	0.0427466	0.0427579	0.0408499	0.0407795	0.0406459	0.0512223	0.0660185	0.0756685	0.079241	0.0754737	0.0761486	0.0820943	0.0867984
27380	-6169.902	-6152.636	-17.26635	0.0324	0.0224979	0.0225543	0.0350186	0.035877	0.0357562	0.0344565	0.0351839	0.0347865	0.0344589	0.0332367	0.0332046	0.0523905	0.0689008	0.0862836	0.0867315	0.0859024	0.0861185	0.0860906	0.0883869
27390	-6172.148	-6154.718	-17.43027	0.0306237	0.0265523	0.0252844	0.0339201	0.0388191	0.0398082	0.0405239	0.0403434	0.0389934	0.0362445	0.0360184	0.0371943	0.0560758	0.0589337	0.0604846	0.0604148	0.0881524	0.0930837	0.119298	0.107223
27400	-6150.626	-6152.189	1.562611	0.0406188	0.0201781	0.0201439	0.0341269	0.0370049	0.0368957	0.0366902	0.0381123	0.037978	0.0385381	0.040794	0.0421917	0.0706758	0.0823185	0.0866134	0.0871496	0.107054	0.107467	0.115356	0.111635
27410	-6185.056	-6153.298	-31.75837	0.0383805	0.0231883	0.0233929	0.0384287	0.0384675	0.0397874	0.0398853	0.0419163	0.0411378	0.041862	0.0411879	0.0409971	0.0478602	0.0598856	0.0629818	0.0618746	0.0827631	0.0813547	0.0900222	0.0840059
27420	-6157.353	-6149.55	-7.803441	0.034195	0.0203502	0.0196813	0.0346861	0.0341702	0.0341572	0.0341093	0.0353355	0.0411528	0.0400128	0.0381907	0.0376509	0.0520876	0.061189	0.0632569	0.0653995	0.0787906	0.0776199	0.0818428	0.0814903
27430	-6173.09	-6151.491	-21.59841	0.0398217	0.0263112	0.026193	0.0432678	0.0436975	0.0436368	0.0413043	0.0431935	0.0609548	0.0610608	0.0614031	0.0402936	0.0499096	0.0952901	0.0788288	0.0781304	0.111196	0.134973	0.057941	0.055427
27440	-6126.198	-6151.157	24.95959	0.0399584	0.022998	0.0222462	0.0433334	0.0433234	0.04623	0.0477238	0.0465079	0.0517155	0.053888	0.0545424	0.0500951	0.0588349	0.0971003	0.0897028	0.0845358	0.0935587	0.100026	0.0873554	0.082363
27450	-6092.633	-6150.004	57.37172	0.0364392	0.0228354	0.0228028	0.0392699	0.0382961	0.0420015	0.044034	0.0481975	0.0639132	0.0579933	0.0575586	0.0494	0.048995	0.0904663	0.0939421	0.0923091	0.0944146	0.107335	0.216111	0.212184
27460	-6111.864	-6154.269	42.40535	0.036362	0.0279414	0.0280601	0.03952	0.0386631	0.0344169	0.0411454	0.0475767	0.0558687	0.0615474	0.0597956	0.0574474	0.0603483	0.091068	0.0909877	0.0921543	0.0937632	0.110565	0.102764	0.106967
27470	-6128.665	-6152.028	23.36263	0.0406002	0.0228808	0.0201211	0.0270377	0.0418241	0.0424635	0.0470381	0.0595492	0.0595567	0.0576027	0.0578726	0.0569008	0.0714081	0.0884929	0.094586	0.0947335	0.094362	0.0945874	0.0986987	0.0983166
27480	-6156.343	-6149.844	-6.498543	0.037887	0.0269399	0.0245279	0.0307361	0.0411576	0.0419744	0.0415724	0.0566079	0.0501074	0.055361	0.05463	0.0553311	0.0645759	0.0792555	0.0828081	0.0831857	0.107747	0.106267	0.111476	0.133643
27490	-6152.665	-6156.626	3.961701	0.0315089	0.0291406	0.0215632	0.0284436	0.0301707	0.0301694	0.0302774	0.0451642	0.0466485	0.0529427	0.0524667	0.05168	0.0544549	0.0547954	0.070059	0.0693594	0.0823555	0.0835503	0.0835489	0.0833814
27500	-6189.726	-6152.845	-36.88112	0.0295719	0.0246409	0.0228606	0.0316017	0.0320285	0.0325626	0.0347032	0.0482644	0.0492162	0.0488706	0.0482294	0.04631	0.046942	0.0470339	0.0577741	0.0592244	0.123286	0.109492	0.10342	0.103012
27510	-6167.471	-6151.675	-15.7967	0.0357966	0.0250629	0.0227321	0.0354769	0.0351887	0.0353179	0.0312376	0.0399925	0.0467269	0.0438743	0.0436605	0.0473903	0.04919	0.0468323	0.0565491	0.0581722	0.107106	0.0962267	0.0895824	0.0911223
27520	-6187.989	-6157.535	-30.45407	0.0286728	0.0245591	0.0246829	0.0305471	0.0319118	0.0323379	0.0318643	0.0347819	0.0355596	0.0401794	0.038857	0.0400677	0.0543187	0.0496499	0.0550742	0.0484115	0.0650757	0.066983	0.0651559	0.0582017
27530	-6142.167	-6167.677	25.50973	0.0315789	0.0320358	0.0317862	0.0300122	0.0304546	0.0335833	0.0350334	0.0497155	0.0498511	0.0481933	0.048098	0.0483051	0.048142	0.0469751	0.0544194	0.0540862	0.18464	0.198289	0.205477	0.187416
27540	-6166.518	-6161.134	-5.383688	0.0303133	0.0305728	0.0310809	0.0311752	0.0310007	0.0334612	0.0406854	0.0410914	0.0410116	0.040845	0.0415317	0.0406827	0.045565	0.0545068	0.0543446	0.0544088	0.0955145	0.0959653	0.0934107	0.097667
27550	-6135.452	-6160.317	24.86489	0.0265693	0.0260549	0.0257575	0.0262841	0.0261724	0.0371533	0.0371038	0.0337444	0.046127	0.0438598	0.0494966	0.0480201	0.049135	0.0580936	0.058035	0.0541268	0.0813188	0.0826759	0.0702815	0.0701725
27560	-6147.852	-6154.394	6.542173	0.0361424	0.0246561	0.0279324	0.0289033	0.0345455	0.0368287	0.0368075	0.0368631	0.0407874	0.0381682	0.0395764	0.0425545	0.0427929	0.0656638	0.0643467	0.0646891	0.0646134	0.0649648	0.0625107	0.0623943
27570	-6154.832	-6155.056	0.223983	0.0357743	0.0260326	0.0249872	0.0255734	0.0386007	0.0409413	0.0413353	0.0411828	0.044061	0.044631	0.0426267	0.0441377	0.0461786	0.0707244	0.0704133	0.0708012	0.0717215	0.0707572	0.0707873	0.0754983
27580	-6172.73	-6154.845	-17.88552	0.0349243	0.0269566	0.0274362	0.0274101	0.0344702	0.033423	0.0372738	0.042027	0.0431107	0.0425309	0.0448173	0.0451439	0.0473856	0.0550006	0.0567828	0.0559228	0.0704854	0.0753441	0.0807942	0.090424
27590	-6177.045	-6160.329	-16.7168	0.0315042	0.0286861	0.0290534	0.0289857	0.0295337	0.0295683	0.0295838	0.0434109	0.0451868	0.0451147	0.0459958	0.0461793	0.0473644	0.0825923	0.0881143	0.0863468	0.0859763	0.0841232	0.0890463	0.100791
27600	-6153.927	-6154.488	0.560816	0.042762	0.0219636	0.0281884	0.0288082	0.0315289	0.0345537	0.0345385	0.0414821	0.0399731	0.039034	0.0375817	0.0376447	0.0384251	0.0579	0.0703997	0.0678638	0.0683768	0.0746754	0.0843125	0.0938674
27610	-6148.094	-6151.263	3.169552	0.0354193	0.0232483	0.0258457	0.0260886	0.0279246	0.034469	0.0344686	0.0451012	0.0436291	0.0432681	0.0433575	0.0438672	0.0464726	0.0584965	0.0730016	0.0745633	0.0757521	0.0806628	0.0838305	0.0924507
27620	-6125.002	-6154.405	29.40284	0.0335557	0.0233989	0.0280143	0.0283664	0.0316543	0.0329262	0.0323139	0.0428751	0.0428374	0.0421011	0.0419263	0.0424844	0.0478843	0.0505226	0.0557403	0.0581426	0.0586226	0.0570763	0.0551149	0.0542844
27630	-6118.293	-6153.435	35.14199	0.0356089	0.0225967	0.0287065	0.0291862	0.037434	0.0378505	0.0371498	0.039414	0.0407147	0.0394437	0.0392822	0.0447207	0.0705035	0.0832532	0.080978	0.073443	0.0801769	0.0753704	0.0925679	0.0921888
27640	-6150.674	-6153.975	3.300861	0.0378715	0.0200497	0.025784	0.0257168	0.0401144	0.0396646	0.0360022	0.0423531	0.042939	0.0472454	0.0474815	0.054835	0.0680817	0.0865235	0.0886597	0.0822083	0.0988987	0.0972564	0.126125	0.126295
27650	-6144.387	-6152.195	7.808199	0.0340682	0.0240519	0.0259523	0.0256532	0.0345571	0.0339244	0.0335596	0.0400717	0.0408118	0.0417718	0.041799	0.0427208	0.0459686	0.0596245	0.0590462	0.061498	0.0711848	0.0697089	0.0556615	0.0507072
27660	-6156.04	-6151.298	-4.742066	0.0365594	0.0235498	0.0245115	0.0232482	0.0338565	0.0340042	0.0348582	0.045623	0.0428459	0.0394284	0.0394139	0.0393674	0.0590913	0.0580147	0.0581191	0.0677192	0.0714587	0.0703418	0.0702504	0.0678502
27670	-6149.054	-6152.31	3.256435	0.0336543	0.0253238	0.026149	0.0237894	0.0350227	0.0354334	0.0355375	0.0444414	0.0422115	0.0415698	0.0417281	0.0425389	0.0504012	0.0474047	0.0474542	0.089434	0.0951194	0.0950383	0.0946932	0.0948895
27680	-6152.438	-6154.711	2.272624	0.0329723	0.02825	0.0283689	0.0281455	0.0379117	0.0379281	0.0383485	0.0532409	0.0459608	0.0454089	0.0464005	0.0516623	0.0507055	0.0657552	0.065888	0.0884878	0.0877377	0.0766394	0.0763956	0.0777328
27690	-6165.581	-6158.684	-6.896301	0.0298138	0.0289499	0.0292213	0.0285473	0.0309799	0.0320241	0.0321439	0.0440807	0.0446849	0.0432119	0.0477015	0.0470082	0.0608751	0.067881	0.0669656	0.0762534	0.0783168	0.229429	0.25506	0.25513
27700	-6134.749	-6157.108	22.35941	0.0277725	0.0260836	0.0261761	0.0245739	0.0324651	0.0350073	0.039243	0.0490822	0.0499098	0.0478498	0.0463629	0.0526188	0.0544553	0.0683318	0.0713292	0.0753195	0.084001	0.141919	0.150822	0.147684
27710	-6155.554	-6148.81	-6.744173	0.0360092	0.0225785	0.0225516	0.0299731	0.0300848	0.0291824	0.0323209	0.041311	0.0484672	0.0392943	0.0462835	0.0407083	0.0405203	0.0595634	0.0786364	0.0814601	0.0635602	0.107488	0.139516	0.13171
27720	-6136.608	-6155.913	19.30591	0.0437508	0.016629	0.0201204	0.0326696	0.03142	0.0312478	0.0270655	0.0428024	0.0455242	0.0463904	0.0555437	0.0489291	0.0496637	0.0637476	0.0661696	0.0645889	0.0600831	0.090945	0.112436	0.108851
27730	-6128.681	-6150.758	22.07745	0.0331961	0.0155075	0.0179655	0.0340131	0.0346934	0.0353791	0.0308053	0.0433906	0.0462163	0.0481249	0.0471985	0.0414087	0.0418234	0.0506126	0.0539544	0.051869	0.0665614	0.150689	0.158846	0.157811
27740	-6065.928	-6148.48	82.55208	0.033117	0.0194913	0.025603	0.0303351	0.0306025	0.0324464	0.0277991	0.0439721	0.0455163	0.0459659	0.0459411	0.0392112	0.046083	0.0763846	0.0816855	0.0759643	0.0873815	0.141455	0.173628	0.170876
27750	-6090.375	-6150.589	60.2136	0.036218	0.0161988	0.0211528	0.0250788	0.0303748	0.0340966	0.028142	0.037708	0.0394863	0.0442845	0.0432504	0.0425127	0.0500376	0.0717925	0.0731462	0.0728888	0.0750766	0.083861	0.0933752	0.0927216
27760	-6120.637	-6153.042	32.40497	0.0356409	0.0221357	0.0264415	0.033932	0.0349618	0.0392198	0.0319766	0.0464939	0.0558226	0.0472498	0.0440045	0.0472333	0.0546081	0.0741036	0.0794315	0.0715582	0.0724789	0.0794607	0.26553	0.278697
27770	-6142.956	-6154.282	11.32562	0.0322451	0.019868	0.0229515	0.0238804	0.0271925	0.0309188	0.0298757	0.035053	0.0407651	0.0416344	0.043903	0.0450926	0.0517625	0.053772	0.0554225	0.0571384	0.06139	0.0746565	0.0878245	0.0794545
27780	-6129.001	-6152.695	23.69388	0.0287485	0.0235022	0.0287592	0.0292848	0.0309773	0.035623	0.0359589	0.0418202	0.0418119	0.0418178	0.0417738	0.0393811	0.0453165	0.0613602	0.0596408	0.0751367	0.0845251	0.0889336	0.100717	0.0819719
27790	-6167.698	-6155.043	-12.65503	0.0337263	0.0252122	0.0293126	0.0293375	0.0301712	0.0324951	0.0344338	0.0513418	0.0524944	0.0527763	0.0550032	0.0478409	0.055851	0.0568924	0.0630664	0.0634338	0.0898816	0.0920208	0.0914823	0.0345256
27800	-6224.284	-6157.615	-66.66889	0.0315931	0.0276993	0.0249511	0.0256996	0.0267998	0.0276641	0.0275841	0.041838	0.0422813	0.0412235	0.0411305	0.0385104	0.0470456	0.0492748	0.0524244	0.0508607	0.0759194	0.0632476	0.061829	0.0296932
27810	-6205.317	-6157.735	-47.58187	0.034433	0.0292833	0.0283587	0.0285726	0.0285383	0.0304593	0.032634	0.0523666	0.053022	0.0509502	0.0437746	0.0427834	0.0452218	0.0672622	0.0699861	0.0699669	0.0712661	0.0714262	0.0722979	0.0720408
27820	-6217.058	-6159.879	-57.17825	0.0293588	0.023271	0.0233765	0.0328251	0.0307722	0.0322582	0.0231766	0.037524	0.0422885	0.0509748	0.0626746	0.0615625	0.0528726	0.0580602	0.0681005	0.0696614	0.0696658	0.0703353	0.0869448	0.0628247
27830	-6196.178	-6151.639	-44.53909	0.0329699	0.0203074	0.0257054	0.0282994	0.0285053	0.0326274	0.0328481	0.0472699	0.047634	0.0530196	0.0343052	0.0353876	0.057556	0.0594333	0.05947	0.0591222	0.0634657	0.0641487	0.0811283	0.0794998
27840	-6156.56	-6153.533	-3.027722	0.0335055	0.0235057	0.0247188	0.0248383	0.0293536	0.0362664	0.0422615	0.0416058	0.0427973	0.0443254	0.0411846	0.0410557	0.0576724	0.0574119	0.0569452	0.0585319	0.0652042	0.0630156	0.0653765	0.0651269
27850	-6182.155	-6155.841	-26.31451	0.0365897	0.0252509	0.0300519	0.0284202	0.031116	0.0335039	0.0337111	0.0356398	0.0348651	0.0444435	0.0395275	0.0378587	0.0616983	0.0582912	0.0742683	0.0853675	0.0782606	0.0787435	0.085043	0.0873423
27860	-6138.745	-6151.406	12.66049	0.035208	0.0201892	0.022206	0.0271316	0.0248804	0.0345708	0.0302578	0.0504834	0.0408791	0.0488083	0.0450401	0.0464519	0.0564956	0.0503403	0.0507295	0.0928959	0.0846643	0.083522	0.074115	0.0708566
27870	-6134.51	-6151.965	17.45469	0.0329575	0.0193547	0.0199278	0.0282935	0.0281704	0.0392388	0.0358947	0.0419653	0.0415077	0.0418673	0.0484304	0.0453167	0.0505741	0.0505844	0.0485001	0.054266	0.0610282	0.0652267	0.0584381	0.0589774
27880	-6125.191	-6152.704	27.51318	0.0310018	0.0183273	0.0216793	0.03347	0.032614	0.0377592	0.0346187	0.0513569	0.0506691	0.0518064	0.0500798	0.0500912	0.0412748	0.0417877	0.0430925	0.0665118	0.0819682	0.111477	0.109233	0.110855
27890	-6096.496	-6152.689	56.19244	0.0376311	0.0218736	0.0226616	0.0287885	0.0322417	0.0371399	0.0368207	0.0373556	0.0372557	0.0354379	0.0446436	0.0456222	0.04555	0.0423071	0.0487422	0.054243	0.0542492	0.106395	0.106643	0.105301
27900	-6115.082	-6153.746	38.66339	0.0343446	0.0223395	0.0223917	0.0334753	0.0345298	0.036893	0.0327297	0.0467891	0.044633	0.044637	0.0624081	0.0621011	0.0704648	0.0810727	0.0822845	0.0847515	0.0854768	0.104408	0.104969	0.103426
27910	-6154.086	-6149.608	-4.47846	0.0394281	0.021462	0.0218718	0.0283762	0.0327519	0.0347636	0.0381311	0.0415615	0.0363301	0.034189	0.0433193	0.0416761	0.0620373	0.0728913	0.0799987	0.0765438	0.0831771	0.097763	0.0945759	0.0942365
27920	-6141.375	-6151.985	10.61009	0.0395993	0.025406	0.0259245	0.0307102	0.0312087	0.0311317	0.0397036	0.0415718	0.0407594	0.0407325	0.0421126	0.0381445	0.0504091	0.0616495	0.0599422	0.0599551	0.0909973	0.092484	0.120458	0.12562
27930	-6137.013	-6150.414	13.40113	0.0378037	0.0200441	0.020482	0.0346402	0.0344793	0.036143	0.0365311	0.0459687	0.0450294	0.0453303	0.0444164	0.0429882	0.0541519	0.0640798	0.0711595	0.0712939	0.0593309	0.0582337	0.0757551	0.0799487
27940	-6120.261	-6149.76	29.499	0.03652	0.0227514	0.0229734	0.0350593	0.0353517	0.0358691	0.0389925	0.0542374	0.0512063	0.0511747	0.049694	0.0442642	0.0529528	0.0559403	0.0729442	0.0732997	0.0714389	0.0747601	0.0721004	0.072685
27950	-6128.06	-6151.706	23.64568	0.0318104	0.0214957	0.0224781	0.0351385	0.0346636	0.0367205	0.0394683	0.0553185	0.055223	0.0355463	0.0328011	0.0336724	0.0656213	0.0650594	0.0998468	0.104513	0.107628	0.113435	0.113273	0.113147
27960	-6159.758	-6150.766	-8.991622	0.0348983	0.0244955	0.0238782	0.0313259	0.0311853	0.0338529	0.0342823	0.0421867	0.0423378	0.0278386	0.0348709	0.0317912	0.0770298	0.0689723	0.0747353	0.0840682	0.0841647	0.0881007	0.0918649	0.110663
27970	-6175.893	-6153.063	-22.83014	0.026894	0.0216647	0.0215197	0.0301507	0.030672	0.03537	0.0367206	0.0597211	0.0564438	0.0346327	0.0341931	0.0191063	0.0649429	0.0637552	0.0686005	0.0677027	0.0677443	0.0863083	0.0710874	0.0664713
27980	-6148.878	-6147.05	-1.827557	0.0323708	0.0252613	0.0242927	0.0274148	0.0307492	0.0325751	0.0354955	0.0479262	0.0456897	0.0425047	0.0426761	0.0260673	0.0560989	0.0658128	0.0688082	0.0744704	0.0718229	0.109781	0.100332	0.101232
27990	-6134.98	-6150.078	15.09817	0.0368853	0.0213178	0.0225519	0.0291558	0.0351391	0.0381265	0.037666	0.0394783	0.0437373	0.0511886	0.0522489	0.0453697	0.0728029	0.068171	0.0715342	0.0691018	0.119533	0.165371	0.245257	0.162182
28000	-6156.714	-6152.874	-3.839914	0.0401176	0.0197671	0.016666	0.0287451	0.0285762	0.0290925	0.0293979	0.0337404	0.0330773	0.0403091	0.045664	0.0408934	0.0656006	0.0685293	0.0620035	0.0634205	0.0581594	0.171646	0.115358	0.0936233
28010	-6162.033	-6148.673	-13.36074	0.029803	0.018507	0.0191678	0.0308138	0.0346544	0.0356315	0.0246391	0.041902	0.0417125	0.0423051	0.0383284	0.0351424	0.0576601	0.0577672	0.0520246	0.0597768	0.0548926	0.114912	0.0865678	0.0726813
28020	-6213.309	-6148.66	-64.64834	0.0384599	0.0224497	0.0220855	0.0373422	0.0343804	0.0350433	0.0310395	0.0388886	0.0392902	0.0370956	0.0369694	0.0345476	0.0590411	0.058251	0.0584598	0.0650338	0.087454	0.211735	0.185282	0.142958
28030	-6177.496	-6148.588	-28.90804	0.0354586	0.0238643	0.0236909	0.0303787	0.0344829	0.0336324	0.0305736	0.0465986	0.040062	0.0405394	0.0414073	0.0435887	0.0632247	0.0656766	0.0665311	0.0696611	0.0964103	0.108921	0.0585303	0.0599917
28040	-6147.685	-6149.186	1.50151	0.0320647	0.0217774	0.022285	0.0311298	0.0360017	0.0354706	0.0333551	0.0451421	0.0398412	0.0387918	0.0464579	0.0466537	0.071426	0.0724852	0.07352	0.0755134	0.104019	0.0934374	0.086325	0.0824768
28050	-6128.586	-6150.178	21.59161	0.0347784	0.0220591	0.0229462	0.0286194	0.0319158	0.032198	0.0308399	0.0515819	0.0446559	0.0444613	0.045456	0.0441309	0.0695848	0.068398	0.0683198	0.0669634	0.0665432	0.0673406	0.0616261	0.061438
28060	-6147.32	-6155.981	8.660289	0.0303282	0.0279625	0.0278309	0.0310417	0.0318671	0.0326117	0.0322225	0.0409421	0.0409438	0.0408597	0.0391875	0.0390764	0.0623666	0.07579	0.0781469	0.0782483	0.0800077	0.0799787	0.0453825	0.0431535
28070	-6154.176	-6152.422	-1.753749	0.0329428	0.0262143	0.0263315	0.0314712	0.0322098	0.0317024	0.0340995	0.0417219	0.0404896	0.0395862	0.0371902	0.0381134	0.0463968	0.0627315	0.063664	0.0650408	0.0722076	0.07216	0.0711759	0.0626422
28080	-6156.751	-6153.09	-3.660816	0.0328999	0.0258369	0.0257765	0.0321013	0.0325211	0.0318299	0.0337207	0.040229	0.0402542	0.043521	0.043465	0.0435219	0.0598728	0.0895156	0.0874725	0.0888732	0.0933881	0.0931028	0.0931114	0.094013
28090	-6150.784	-6155.3	4.515596	0.0340585	0.0286823	0.0278058	0.0312355	0.0312247	0.0312116	0.0328514	0.037755	0.0377659	0.0364696	0.0373986	0.0382504	0.0669528	0.0710218	0.0708716	0.081428	0.0900445	0.0903839	0.0951693	0.0947718
28100	-6178.559	-6156.57	-21.98903	0.0326404	0.0276836	0.0260695	0.0339094	0.0347457	0.0359024	0.0356981	0.0403917	0.0450365	0.046604	0.0513825	0.0535537	0.0560064	0.0557167	0.0560993	0.0602743	0.070115	0.0723652	0.0709679	0.07424
28110	-6147.187	-6151.329	4.1418	0.0340706	0.0209226	0.0206062	0.0298042	0.0291657	0.0307581	0.0353084	0.0467505	0.0446962	0.0441613	0.0501227	0.0508584	0.0594316	0.066598	0.0607735	0.0644172	0.0721648	0.067761	0.0685641	0.0847182
28120	-6173.303	-6150.573	-22.73011	0.0395039	0.026217	0.0261239	0.0311645	0.0310262	0.0328428	0.0357212	0.0510672	0.0484613	0.0523452	0.0466739	0.031664	0.069932	0.0718973	0.0657496	0.0654303	0.0692526	0.0705785	0.0747965	0.0454529
28130	-6130.289	-6150.933	20.64457	0.0379095	0.0250313	0.0244466	0.0265228	0.0266719	0.0307244	0.0341425	0.0470621	0.0468708	0.0495948	0.0501618	0.0418055	0.0600791	0.0608966	0.0625231	0.0619	0.097455	0.0988269	0.118318	0.0662614
28140	-6122.07	-6148.131	26.0619	0.0384252	0.0226233	0.0212001	0.0295523	0.03023	0.0313612	0.036962	0.0441462	0.0450903	0.0455223	0.0459803	0.0413866	0.0666133	0.0677944	0.0700059	0.070036	0.0937433	0.0938209	0.121338	0.108124
28150	-6132.734	-6149.134	16.4002	0.0355023	0.0191596	0.0198794	0.0299158	0.0312608	0.0312434	0.0337373	0.0440916	0.0440677	0.0427235	0.0370556	0.0367117	0.0551259	0.0554459	0.0756136	0.0763565	0.1162	0.11598	0.176784	0.177356
28160	-6119.004	-6152.957	33.95269	0.0339759	0.0247586	0.0247818	0.0272388	0.0305753	0.0305707	0.0315347	0.0472274	0.0468119	0.0455881	0.0476656	0.0491391	0.0599892	0.0589345	0.0697611	0.066681	0.0667565	0.0665748	0.0720552	0.0727508
28170	-6098.188	-6149.45	51.262	0.0332492	0.0214245	0.0226869	0.028553	0.0347583	0.0347891	0.0362607	0.0378667	0.0380748	0.0377567	0.0413771	0.0357725	0.0710908	0.0697826	0.069033	0.0693613	0.0741965	0.072543	0.0698694	0.0679356
28180	-6093.749	-6152.367	58.61808	0.035488	0.0195253	0.0207125	0.0295657	0.0421635	0.0419431	0.0368095	0.0373128	0.037265	0.0364163	0.0431122	0.0440004	0.0664913	0.0759599	0.0704706	0.0978671	0.0995965	0.0902144	0.0897912	0.106549
28190	-6125.665	-6158.326	32.66125	0.0426336	0.0197466	0.01989	0.0225098	0.0455572	0.0446229	0.0381782	0.0365001	0.0381615	0.0351662	0.0357627	0.036904	0.0555704	0.0672863	0.0640846	0.0796437	0.0766542	0.0729555	0.0799548	0.0801189
28200	-6096.494	-6154.283	57.78858	0.0322929	0.0245734	0.0242954	0.0238744	0.0307249	0.0347942	0.035435	0.0348074	0.0370214	0.0343929	0.033569	0.0344345	0.0518955	0.084996	0.0776604	0.0833416	0.0791546	0.0796237	0.0810837	0.0807681
28210	-6086.162	-6154.217	68.05422	0.0340843	0.0257213	0.0257052	0.0257444	0.0360428	0.0397635	0.0409629	0.041087	0.045621	0.0442069	0.0441772	0.0438503	0.0510903	0.099032	0.0971817	0.0903187	0.0910316	0.0875945	0.0725524	0.0727175
28220	-6061.262	-6157.464	96.20205	0.0308231	0.025879	0.0263414	0.0264601	0.036832	0.0333373	0.0429721	0.0435392	0.0436509	0.0429514	0.0424854	0.0403532	0.0400103	0.0582618	0.0590551	0.0602195	0.0602879	0.058478	0.0560872	0.0538832
28230	-6028.311	-6153.389	125.0774	0.0316345	0.0244238	0.0244382	0.0258927	0.0377406	0.0372572	0.0382874	0.0400545	0.0398363	0.0372602	0.0364283	0.036099	0.0382337	0.0753496	0.0801469	0.0864201	0.0823088	0.082438	0.0825221	0.0832668
28240	-6041.561	-6151.432	109.871	0.0346051	0.023399	0.0234774	0.0268343	0.0338734	0.0369383	0.0400234	0.0426014	0.0425712	0.0418376	0.0341598	0.0328849	0.0330411	0.0615281	0.0601219	0.0665552	0.0744458	0.0856767	0.0864932	0.0871637
28250	-6010.899	-6151.33	140.431	0.0341335	0.0234375	0.0211557	0.029819	0.0333752	0.0332097	0.0441011	0.0448858	0.0450635	0.0450251	0.0447355	0.0385957	0.0387182	0.0683378	0.0658604	0.0692672	0.0738816	0.0791422	0.0827614	0.0815974
28260	-6059.902	-6152.31	92.40744	0.0288149	0.020898	0.0213502	0.0314918	0.0331558	0.0331204	0.0414883	0.0411643	0.0409759	0.0412157	0.0403272	0.036794	0.0413506	0.0800751	0.0784458	0.0787789	0.0785258	0.0806653	0.0832912	0.0852816
28270	-6065.592	-6153.611	88.01882	0.039339	0.0223432	0.0231099	0.027111	0.0288789	0.0289943	0.0436151	0.0429802	0.0422491	0.0423234	0.0464258	0.0447751	0.0448931	0.0719267	0.0695909	0.0697021	0.0737007	0.0770066	0.0795778	0.0795778
28280	-6085.68	-6153.24	67.56049	0.0295188	0.0233862	0.0241493	0.030665	0.0312629	0.0335603	0.0361224	0.0373611	0.0377146	0.0386597	0.0359249	0.0353588	0.0370498	0.0707698	0.0704608	0.0705818	0.0700823	0.0918705	0.0903729	0.0905012
28290	-6088.468	-6154.764	66.29594	0.0324931	0.0260185	0.0252449	0.0339588	0.0339079	0.0336732	0.039087	0.0389863	0.0388309	0.0387	0.0457517	0.0457763	0.0466542	0.0655394	0.065308	0.0645635	0.0644576	0.0735714	0.0718725	0.0738998
28300	-6087.417	-6151.256	63.83897	0.0341457	0.021845	0.0215094	0.0326658	0.0338961	0.0353519	0.0407165	0.0407302	0.0401486	0.0397281	0.0465179	0.0464246	0.0482739	0.073275	0.0694691	0.069997	0.0700253	0.0701224	0.0689285	0.0695403
