Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
65110	-5892.86	-5871.155	-21.70581	0.0401759	0.0403532	0.0395082	0.0391134	0.0515019	0.0507149	0.0565759	0.0576563	0.0554562	0.0584987	0.0584158	0.0584723	0.0575261	0.139571	0.138737	0.139493	0.139314	0.145875	0.145902	0.145005
65120	-5894.901	-5871.278	-23.62334	0.0433436	0.0436715	0.0378867	0.0380358	0.045579	0.0480679	0.0568066	0.057047	0.0704882	0.0709415	0.0715466	0.0704504	0.0704492	0.103604	0.10588	0.105912	0.104972	0.111912	0.112692	0.12375
65130	-5900.218	-5866.585	-33.63341	0.0431796	0.0432322	0.0402984	0.0396965	0.0532798	0.0554205	0.0583161	0.0569025	0.0727232	0.0722366	0.0755748	0.0395595	0.0395588	0.104823	0.106281	0.106045	0.107565	0.140005	0.184467	0.153609
65140	-5884.984	-5868.721	-16.26394	0.0360721	0.0354485	0.0338021	0.0339879	0.0503225	0.0532527	0.0530677	0.0556502	0.0595063	0.0594923	0.0591187	0.0516269	0.0495267	0.105304	0.125632	0.128181	0.128175	0.232536	0.22119	0.242002
65150	-5885.061	-5868.379	-16.6825	0.0382989	0.037364	0.0388003	0.0391048	0.0500965	0.0602929	0.0566119	0.0636066	0.0625767	0.0635682	0.0663527	0.0531105	0.0532913	0.10558	0.110021	0.114596	0.109747	0.135843	0.12436	0.122685
65160	-5864.61	-5867.749	3.138235	0.0367054	0.0347059	0.0353062	0.0382743	0.0531861	0.055337	0.0564292	0.0678201	0.0675193	0.0677179	0.0684353	0.0531385	0.0536445	0.0958271	0.115016	0.115025	0.114339	0.130263	0.144139	0.166302
65170	-5851.162	-5866.068	14.90577	0.0413583	0.0370115	0.0371188	0.0377051	0.0544709	0.0544066	0.0546681	0.0682731	0.0718684	0.065575	0.0658284	0.0599642	0.0592339	0.106194	0.105951	0.108526	0.108009	0.151737	0.16473	0.127616
65180	-5858.666	-5869.878	11.21196	0.0381577	0.0374728	0.0401043	0.0401182	0.0470514	0.0489763	0.0511882	0.0628545	0.0660301	0.0644997	0.0578824	0.0562883	0.055408	0.120773	0.121397	0.119446	0.119499	0.120784	0.121681	0.121845
65190	-5903.645	-5869.55	-34.09473	0.0425521	0.0396322	0.0406833	0.0406393	0.0493685	0.0567974	0.056672	0.0575048	0.0607374	0.0605322	0.0631727	0.0610245	0.0591808	0.0905951	0.0906351	0.151927	0.152711	0.152984	0.154807	0.157441
65200	-5835.923	-5872.367	36.44453	0.0377156	0.0374399	0.037262	0.039338	0.0588247	0.060695	0.0591111	0.0586129	0.0584329	0.0579524	0.058045	0.0584567	0.0577266	0.112573	0.106605	0.113484	0.113776	0.113573	0.111976	0.119883
65210	-5842.092	-5877.146	35.05422	0.0412391	0.042267	0.042178	0.04258	0.0609085	0.0607918	0.0607319	0.0575934	0.0577697	0.0578263	0.0582713	0.0596002	0.0595063	0.0901903	0.0907386	0.0909915	0.0896816	0.0897393	0.0895903	0.0895934
65220	-5845.306	-5872.857	27.55083	0.0425513	0.0415631	0.0416278	0.0418754	0.0562666	0.0559891	0.0556412	0.0554818	0.0552591	0.055094	0.0550759	0.0574115	0.0574087	0.129941	0.130687	0.130688	0.130499	0.129883	0.12981	0.128853
65230	-5838.111	-5870.761	32.64966	0.0377916	0.0377341	0.035409	0.0353833	0.0560398	0.0557649	0.0604835	0.0605092	0.068453	0.0692985	0.0690997	0.0696638	0.068711	0.139956	0.135209	0.134781	0.133137	0.134647	0.136215	0.14914
65240	-5866.399	-5870.118	3.718949	0.0387362	0.0386187	0.038639	0.0386827	0.0563567	0.0568036	0.0570467	0.0561239	0.0597376	0.0635717	0.0615048	0.0611449	0.06075	0.122996	0.13111	0.130742	0.129642	0.128145	0.117992	0.078478
65250	-5859.552	-5871.237	11.6849	0.0381913	0.0381896	0.038073	0.0368315	0.0597244	0.0595942	0.0595157	0.0595035	0.060096	0.0596801	0.05967	0.0590771	0.0607409	0.121261	0.124171	0.123018	0.122962	0.125595	0.124665	0.133961
65260	-5884.152	-5875.079	-9.073129	0.0332571	0.0332755	0.0332616	0.0318635	0.0557545	0.0562807	0.0549576	0.0553951	0.0558073	0.0625949	0.0627376	0.0620172	0.0606829	0.142234	0.150795	0.146477	0.143863	0.14323	0.144073	0.150727
65270	-5867.11	-5875.162	8.051837	0.0455643	0.0482159	0.0452488	0.0452496	0.0699316	0.0682834	0.0680599	0.0696181	0.069007	0.0889955	0.0854811	0.0848995	0.0840178	0.153391	0.153343	0.145574	0.143894	0.144853	0.144773	0.14486
65280	-5918.708	-5871.855	-46.85244	0.0405908	0.0407372	0.0407483	0.040681	0.0567734	0.0561796	0.0566605	0.0668729	0.0657188	0.0649567	0.0639429	0.0633835	0.0615554	0.101813	0.102083	0.0988304	0.0964392	0.0960013	0.0961604	0.0962653
65290	-5915.315	-5873.841	-41.47436	0.0388281	0.0398714	0.0398578	0.0466137	0.0648885	0.0644221	0.0636134	0.0642816	0.0633774	0.0642971	0.0624422	0.0613538	0.0620594	0.124076	0.123873	0.123638	0.119694	0.125263	0.0931234	0.0971707
65300	-5913.588	-5871.307	-42.28103	0.0368235	0.0371008	0.0371	0.0368391	0.0473096	0.0473893	0.0651184	0.0648907	0.0640502	0.0642343	0.0697191	0.0708575	0.0709112	0.0994968	0.110211	0.111357	0.116049	0.13034	0.120658	0.12096
65310	-5880.811	-5870.298	-10.51252	0.0406322	0.0388319	0.0400981	0.0400909	0.0498462	0.0497307	0.0647042	0.0639577	0.0646944	0.0601626	0.063059	0.0634133	0.0701058	0.0756571	0.129	0.126822	0.127367	0.132036	0.112838	0.113207
65320	-5892.644	-5870.891	-21.75228	0.0438347	0.0427352	0.042858	0.0447198	0.077888	0.0768965	0.0966851	0.0926122	0.0912318	0.102599	0.100195	0.0992903	0.0967594	0.114652	0.198081	0.196682	0.191002	0.180727	0.181168	0.185328
65330	-5847.208	-5870.612	23.40383	0.0458832	0.0454835	0.050087	0.0505363	0.0699979	0.0711039	0.0884405	0.0903344	0.0988525	0.10705	0.10201	0.101836	0.102939	0.109928	0.159752	0.15977	0.158138	0.157919	0.158351	0.189655
65340	-5867.89	-5870.83	2.94041	0.0432906	0.0434383	0.0445857	0.047947	0.0622285	0.0599571	0.0797841	0.0844899	0.0865237	0.0865277	0.0886422	0.0866692	0.0845219	0.128055	0.132838	0.133092	0.135712	0.137128	0.150424	0.175626
65350	-5855.059	-5872.43	17.37101	0.0486761	0.0487155	0.0512298	0.0525226	0.0563365	0.0632915	0.0791506	0.0807529	0.0808953	0.0824504	0.0825609	0.0839431	0.0940404	0.139541	0.133469	0.138105	0.18109	0.182077	0.163395	0.153259
65360	-5889.463	-5869.514	-19.94882	0.0438	0.0464366	0.0455851	0.049124	0.0763983	0.0863018	0.0860559	0.0913728	0.0878469	0.108095	0.101544	0.0940514	0.094134	0.13984	0.14775	0.168684	0.204034	0.226805	0.197372	0.193656
65370	-5877.591	-5869.313	-8.27798	0.0485059	0.0437444	0.0437699	0.0566034	0.0747205	0.0784514	0.0734593	0.0739433	0.087343	0.0948981	0.0869478	0.0881427	0.0879418	0.14386	0.174344	0.183477	0.217196	0.251086	0.211443	0.215085
65380	-5834.069	-5869.478	35.40932	0.044686	0.0428435	0.0419137	0.0444254	0.0683325	0.0759614	0.0740699	0.0777637	0.0903938	0.103313	0.0943775	0.0940771	0.113947	0.137569	0.144764	0.130796	0.159176	0.175309	0.152469	0.147478
65390	-5850.971	-5873.032	22.06043	0.0464495	0.0445923	0.0408512	0.0450796	0.0609898	0.0689878	0.0682363	0.0611529	0.0994906	0.0988849	0.0981196	0.0985784	0.119752	0.151289	0.163312	0.162907	0.175043	0.199123	0.183485	0.214028
65400	-5831.818	-5872.588	40.76991	0.051392	0.0496486	0.0479609	0.0539348	0.0785225	0.0785356	0.0803	0.0747247	0.0802369	0.083791	0.078377	0.0714519	0.110519	0.141196	0.141227	0.142962	0.231454	0.233553	0.220683	0.216304
65410	-5857.144	-5872.412	15.26822	0.0462685	0.0448793	0.0463163	0.0498675	0.0620905	0.0712149	0.0817558	0.0757143	0.0982145	0.0977121	0.0901352	0.0864976	0.090683	0.103367	0.124959	0.128361	0.134538	0.128027	0.127814	0.130624
65420	-5875.178	-5869.972	-5.205616	0.0439177	0.0432193	0.0432861	0.0599897	0.0655133	0.0665742	0.082568	0.0818462	0.102744	0.103054	0.100963	0.0978488	0.100141	0.109532	0.11095	0.175679	0.196826	0.193003	0.197954	0.160519
65430	-5843.118	-5872.925	29.8067	0.0501217	0.0487687	0.049104	0.0620585	0.0649336	0.0653275	0.0928486	0.0855955	0.0922865	0.0925357	0.0902957	0.0840427	0.10077	0.122385	0.142218	0.161845	0.163615	0.165109	0.169032	0.170535
65440	-5890.81	-5871.142	-19.66799	0.0469721	0.0384089	0.0386114	0.0684516	0.0740623	0.0740081	0.0782294	0.0806109	0.0805958	0.0800359	0.090442	0.087591	0.0944019	0.119735	0.154599	0.185913	0.191489	0.254718	0.24861	0.252021
65450	-5904.605	-5872.373	-32.23257	0.0388263	0.0403334	0.0411262	0.0562496	0.0585807	0.0576539	0.0604851	0.0671744	0.0673276	0.0672051	0.0844473	0.0744485	0.0670866	0.0730561	0.117057	0.113216	0.128316	0.163434	0.163772	0.144897
65460	-5902.733	-5872.575	-30.15796	0.0378018	0.0379516	0.0365069	0.0402217	0.0494374	0.0493975	0.0561359	0.06517	0.0557374	0.0766761	0.0623006	0.0734031	0.0825381	0.082711	0.0821308	0.0860372	0.106709	0.209723	0.222921	0.279648
65470	-5923.272	-5870.915	-52.35714	0.0393813	0.0394148	0.0401484	0.0377667	0.0481596	0.0482653	0.04982	0.0642723	0.0626848	0.0752205	0.0765514	0.0772585	0.085129	0.0875512	0.0900486	0.103751	0.120915	0.207067	0.228229	0.22826
65480	-5910.241	-5871.14	-39.10078	0.0415165	0.0413702	0.0412982	0.0412563	0.0559721	0.0559957	0.0577775	0.0746929	0.068911	0.0692954	0.0701587	0.0697649	0.0936287	0.101652	0.100051	0.11686	0.167081	0.205676	0.208455	0.208525
65490	-5863.862	-5871.981	8.119005	0.0390532	0.0399047	0.0376353	0.0401311	0.055465	0.0520452	0.0495275	0.0653688	0.0675294	0.0666047	0.0688865	0.0752272	0.0912434	0.0951524	0.0903272	0.113807	0.130443	0.13193	0.141927	0.127956
65500	-5838.982	-5870.361	31.37938	0.043963	0.043335	0.0444456	0.0424983	0.0483635	0.051084	0.056299	0.0700907	0.0688774	0.0696138	0.0694333	0.0594799	0.0811999	0.0812222	0.0952112	0.115843	0.131934	0.140112	0.196658	0.198913
65510	-5842.817	-5869.637	26.81949	0.0476657	0.040268	0.0411629	0.0414867	0.0551679	0.0544022	0.0684699	0.0734344	0.0721987	0.073406	0.0732633	0.0671343	0.0754914	0.0829824	0.0830301	0.151279	0.142441	0.14991	0.16146	0.188755
65520	-5859.116	-5867.969	8.853335	0.0377362	0.0346271	0.0341426	0.0374479	0.0577696	0.0503779	0.0540451	0.0675798	0.0674618	0.0701963	0.070128	0.0582644	0.0632479	0.0848018	0.0834866	0.154321	0.186553	0.188579	0.18629	0.194494
65530	-5851.546	-5871.956	20.40968	0.0512259	0.042118	0.039862	0.0427327	0.0508283	0.0504355	0.0490777	0.0591643	0.0590666	0.0638498	0.067922	0.0684598	0.0820834	0.0804956	0.0795044	0.13091	0.17524	0.21692	0.194118	0.191363
65540	-5845.473	-5872.634	27.16094	0.0448227	0.0381407	0.0379625	0.0357393	0.0527495	0.0525584	0.0533183	0.0654946	0.065762	0.0809697	0.0807891	0.0820657	0.0810072	0.0814982	0.081915	0.100541	0.101928	0.12389	0.0816708	0.0802884
65550	-5858.875	-5873.716	14.841	0.0399392	0.0384128	0.0375817	0.0369177	0.0599147	0.0532624	0.0536337	0.0568872	0.0576677	0.0751494	0.0700265	0.0821844	0.086138	0.0866085	0.0987493	0.178645	0.168276	0.149066	0.128847	0.128855
65560	-5832.118	-5873.972	41.85481	0.0383845	0.0325207	0.0351322	0.032839	0.059123	0.0595973	0.0607834	0.0603067	0.0599808	0.0613782	0.0683705	0.0738508	0.0805742	0.0769026	0.124921	0.12685	0.124291	0.122606	0.101371	0.107876
65570	-5850.588	-5872.371	21.78318	0.0437448	0.032594	0.0332008	0.0333503	0.0487854	0.0479862	0.0482072	0.064256	0.0633087	0.0633323	0.0609738	0.0609633	0.0616792	0.0609102	0.106167	0.107893	0.102055	0.106239	0.103377	0.104128
65580	-5830.354	-5872.531	42.1766	0.0445349	0.040552	0.0405935	0.0405775	0.0553799	0.0563133	0.0558852	0.0881111	0.0734638	0.0725552	0.0757459	0.0758668	0.0772098	0.0780958	0.132046	0.144354	0.13202	0.146213	0.153253	0.134431
65590	-5883.77	-5869.246	-14.5241	0.0401944	0.0381398	0.038254	0.0377056	0.0543221	0.0538447	0.0547446	0.0705513	0.0746486	0.0758746	0.0752765	0.0752876	0.0731502	0.0769049	0.119398	0.139249	0.144211	0.151129	0.146907	0.17835
65600	-5865.176	-5872.219	7.042782	0.0449904	0.044138	0.0435068	0.045985	0.0593656	0.055654	0.0567784	0.0567666	0.0758272	0.0739609	0.0744905	0.0761671	0.0731866	0.0710381	0.0908613	0.15221	0.154294	0.264069	0.253244	0.252612
65610	-5893.054	-5870.663	-22.39098	0.0475572	0.0338531	0.0347607	0.0373093	0.055347	0.0558785	0.0569973	0.0580161	0.0630557	0.0667058	0.0663304	0.0735946	0.0654584	0.0652946	0.0767468	0.130597	0.12943	0.153552	0.159413	0.164803
65620	-5797.337	-5874.74	77.40259	0.0357196	0.0363663	0.0378859	0.0398524	0.0607009	0.0606356	0.0643022	0.0620911	0.0603032	0.060776	0.061088	0.0774203	0.0778161	0.0799392	0.115936	0.174095	0.130236	0.181375	0.181247	0.172015
65630	-5751.821	-5869.152	117.3312	0.0447715	0.0423958	0.0429601	0.0482991	0.0544004	0.0536597	0.0652483	0.0717415	0.0683861	0.0742395	0.0743662	0.0755891	0.0739706	0.117146	0.153444	0.168689	0.167846	0.184873	0.18471	0.173751
65640	-5679.941	-5871.48	191.5392	0.0451663	0.0423552	0.0403923	0.0456634	0.0489996	0.0490283	0.0644324	0.0645088	0.0640985	0.0643701	0.0655907	0.0655665	0.0663054	0.0681635	0.126554	0.127531	0.127059	0.129113	0.129096	0.129115
65650	-5691.585	-5878.289	186.7041	0.0336049	0.033107	0.0333531	0.050759	0.0506341	0.0526603	0.0585392	0.0593397	0.0567401	0.0557572	0.0514581	0.0506882	0.0510152	0.050613	0.142076	0.148996	0.149524	0.148443	0.145471	0.162388
65660	-5695.824	-5874.831	179.007	0.0377454	0.0404971	0.0422666	0.0442128	0.0555328	0.0553585	0.0524071	0.0566864	0.0544254	0.0768771	0.0759509	0.0666509	0.0674788	0.0674843	0.123025	0.124786	0.125313	0.0950233	0.0988283	0.122856
65670	-5692.345	-5870.681	178.3365	0.040002	0.0394342	0.0392845	0.0380585	0.0510724	0.0509978	0.0503649	0.0726629	0.0648289	0.07544	0.0723871	0.0715232	0.0737038	0.0844017	0.117421	0.117864	0.11701	0.106868	0.121706	0.121558
65680	-5748.172	-5869.373	121.2015	0.0489244	0.037112	0.0389605	0.0389891	0.0556681	0.0579429	0.0583924	0.0688266	0.0807758	0.0756819	0.0722895	0.0689197	0.0723041	0.0913601	0.10976	0.156871	0.175626	0.180551	0.0953727	0.0910826
65690	-5699.35	-5870.143	170.7927	0.0430971	0.0396127	0.040617	0.036441	0.0496871	0.0462673	0.0453839	0.0649597	0.0727037	0.0751723	0.0763137	0.0698596	0.0801533	0.0977407	0.0986529	0.121742	0.134811	0.134793	0.132034	0.128643
65700	-5698.536	-5867.2	168.6636	0.0414083	0.0411223	0.0399357	0.0432534	0.0560194	0.0559646	0.0571498	0.058444	0.0667707	0.066105	0.0663892	0.0499602	0.0736353	0.0987024	0.0999117	0.131548	0.127998	0.149618	0.146389	0.147291
65710	-5723.209	-5870.399	147.1894	0.0347744	0.035577	0.0338711	0.0466748	0.058587	0.0583475	0.0584705	0.0600838	0.0695426	0.0713136	0.0744696	0.039123	0.0981498	0.121419	0.122675	0.12926	0.116767	0.119767	0.121217	0.120601
65720	-5729.48	-5870.253	140.7732	0.0350398	0.0376231	0.0367325	0.0446937	0.0544493	0.0529665	0.0536631	0.0561281	0.0609525	0.0631866	0.0638109	0.057019	0.0592417	0.114977	0.113798	0.108697	0.108608	0.140166	0.1396	0.124059
65730	-5740.08	-5872.497	132.4168	0.0354347	0.0351945	0.0343636	0.0395063	0.0507408	0.0518437	0.0521697	0.0585484	0.0577122	0.0573208	0.0579466	0.0580988	0.0589868	0.145031	0.150792	0.152947	0.15445	0.154466	0.154467	0.128718
65740	-5729.9	-5870.322	140.4222	0.0424197	0.0410079	0.0368604	0.0367702	0.0471251	0.0492184	0.0486751	0.071934	0.0702253	0.0709764	0.0677062	0.0681161	0.0680932	0.117572	0.11721	0.113263	0.112811	0.112726	0.11374	0.113273
65750	-5740.839	-5870.441	129.6015	0.0403923	0.0401074	0.0395223	0.0396806	0.0529617	0.0520141	0.0553736	0.0603539	0.0595261	0.0588895	0.0489691	0.0482595	0.0487433	0.107262	0.137318	0.133146	0.132686	0.136652	0.136838	0.138029
65760	-5790.706	-5869.895	79.18901	0.0454094	0.0415505	0.0415791	0.0417515	0.0549392	0.0545593	0.0562668	0.0561517	0.0589475	0.0615769	0.0623207	0.0578493	0.0736756	0.103361	0.0989823	0.105976	0.123606	0.136372	0.133769	0.129766
65770	-5811.86	-5870.495	58.63478	0.0448574	0.0347145	0.0387279	0.0518336	0.0524394	0.0611101	0.0640008	0.0635893	0.0579876	0.0571441	0.0755366	0.0696876	0.0699317	0.0956628	0.127465	0.12994	0.117816	0.198271	0.200766	0.202128
65780	-5856.441	-5871.214	14.77348	0.0459955	0.034573	0.0352752	0.0394794	0.0414856	0.0562864	0.0578204	0.0567948	0.0615678	0.0501339	0.0539143	0.052179	0.0533132	0.13264	0.132606	0.132644	0.172926	0.228942	0.240445	0.242068
65790	-5813.718	-5871.543	57.82454	0.0444498	0.0300865	0.0300135	0.0360323	0.0433622	0.0514313	0.0679627	0.0595277	0.0632838	0.0634097	0.0709399	0.0718732	0.0711945	0.0854095	0.0900192	0.0954745	0.126217	0.163054	0.164376	0.16124
65800	-5797.135	-5869.111	71.97581	0.0446703	0.035648	0.0368795	0.0467455	0.0464325	0.0494975	0.0651669	0.0657685	0.0699734	0.0709978	0.0772336	0.075842	0.0724657	0.0848667	0.0927092	0.12165	0.110716	0.183558	0.183955	0.182592
65810	-5769.151	-5874.646	105.495	0.0426494	0.0433003	0.0443447	0.0443578	0.0452837	0.051572	0.0673851	0.0719273	0.0713232	0.0715988	0.0785276	0.0784159	0.077765	0.109917	0.116381	0.116091	0.1152	0.12732	0.126861	0.116872
65820	-5828.549	-5872.831	44.28276	0.0462026	0.0403718	0.0411132	0.0412507	0.0468767	0.0464514	0.0459881	0.0739785	0.0743303	0.072287	0.0667209	0.0673296	0.0669371	0.153616	0.126239	0.118984	0.11925	0.116697	0.116577	0.108695
65830	-5819.836	-5871.175	51.33882	0.0450803	0.0425953	0.041374	0.0420498	0.0513343	0.0520109	0.0519934	0.0600398	0.0594363	0.0587524	0.0583538	0.0581154	0.0630084	0.118237	0.11591	0.116198	0.11825	0.118449	0.11789	0.116122
65840	-5863.099	-5869.495	6.395761	0.04155	0.0415253	0.0412461	0.041816	0.0546648	0.0545155	0.0542257	0.0769764	0.0770476	0.0773019	0.0756875	0.0761522	0.0755969	0.142184	0.141799	0.142027	0.142295	0.147531	0.147741	0.146997
65850	-5862.123	-5869.264	7.141043	0.0409834	0.0413412	0.0413057	0.0438652	0.0514877	0.0530232	0.0529955	0.067011	0.067085	0.0710291	0.0642936	0.0644861	0.0550561	0.105056	0.106812	0.126179	0.126378	0.126864	0.127	0.124901
65860	-5887.781	-5870.091	-17.6901	0.0411069	0.0374962	0.0356357	0.0379686	0.0506918	0.0529708	0.0534854	0.0626865	0.0636734	0.0625603	0.0579657	0.0579609	0.0495952	0.135121	0.142063	0.197311	0.193379	0.187926	0.188323	0.183497
65870	-5866.391	-5869.692	3.30021	0.0429175	0.042923	0.0413327	0.0413918	0.0568884	0.0571572	0.0575386	0.0571377	0.0644686	0.0631998	0.0633003	0.0633128	0.0678347	0.102023	0.102516	0.0999411	0.187148	0.204745	0.208852	0.209116
65880	-5884.41	-5868.631	-15.77966	0.0410724	0.0386711	0.0389403	0.0394853	0.0589886	0.0584215	0.0680048	0.0651578	0.0771073	0.0771553	0.0811021	0.0819181	0.088989	0.119668	0.122346	0.107096	0.177086	0.211619	0.211551	0.211653
65890	-5882.652	-5869.563	-13.08922	0.0413476	0.0412657	0.0410366	0.040962	0.0569071	0.0547364	0.0635686	0.0622033	0.0684058	0.0688787	0.0717233	0.0764126	0.0659674	0.105327	0.107411	0.108016	0.170524	0.171368	0.20916	0.171724
65900	-5912.119	-5869.683	-42.43646	0.0387999	0.0372097	0.0376422	0.0361812	0.0448023	0.0446976	0.0596518	0.0570293	0.0661538	0.0635664	0.0639568	0.0645284	0.061327	0.125549	0.126042	0.129556	0.145514	0.145394	0.163875	0.143809
65910	-5917.652	-5876.864	-40.78871	0.0416536	0.0425937	0.033851	0.0337609	0.0415431	0.0526498	0.0537278	0.0539133	0.0568089	0.0690835	0.0689242	0.0732452	0.0751795	0.0976429	0.0965823	0.0920098	0.0885973	0.088828	0.105271	0.0991514
65920	-5883.905	-5875.837	-8.068469	0.04414	0.0447242	0.0463899	0.0454852	0.0486686	0.0433914	0.0648657	0.0581291	0.058493	0.0620483	0.0617509	0.0637755	0.0643221	0.0790191	0.0809836	0.143274	0.14777	0.152815	0.159997	0.16122
65930	-5880.903	-5870.091	-10.8129	0.0411834	0.0403166	0.0419086	0.0418351	0.0500636	0.049775	0.0678039	0.0657784	0.0660451	0.0664042	0.0610971	0.058933	0.0573688	0.136622	0.130959	0.144852	0.130412	0.146364	0.146098	0.144978
65940	-5855.776	-5870.794	15.01736	0.0388555	0.0383111	0.0380205	0.0378735	0.0588943	0.058574	0.068657	0.0686626	0.0778261	0.0722392	0.0729746	0.0728218	0.0742341	0.130072	0.129164	0.12484	0.122723	0.133557	0.132264	0.132005
65950	-5858.987	-5870.886	11.89911	0.0368516	0.0398613	0.0356838	0.0353518	0.0631973	0.0633862	0.0658348	0.0638509	0.0638244	0.0638239	0.0678844	0.0516576	0.0543006	0.136327	0.136337	0.14177	0.144651	0.191833	0.190373	0.184388
65960	-5878.832	-5869.966	-8.865766	0.0392314	0.0391987	0.0367692	0.0378376	0.0638424	0.0638899	0.0663413	0.06622	0.0665448	0.0665222	0.0680597	0.0393481	0.0391215	0.136692	0.137174	0.137388	0.157309	0.187531	0.186537	0.182845
65970	-5891.1	-5869.134	-21.96629	0.0373376	0.0372889	0.0312782	0.0329341	0.0525784	0.0515872	0.066609	0.0640955	0.0641635	0.0659307	0.0651324	0.0417827	0.0427368	0.143262	0.134896	0.134604	0.138556	0.248072	0.254859	0.282183
65980	-5926.923	-5867.553	-59.37063	0.0425701	0.0381573	0.0371936	0.0361866	0.0584492	0.0568095	0.0684306	0.0599165	0.0626398	0.0684296	0.0653778	0.0578078	0.0573197	0.117473	0.13644	0.136086	0.139222	0.162758	0.171218	0.180651
65990	-5871.337	-5866.995	-4.341665	0.0402035	0.0399997	0.0411741	0.0391061	0.0535338	0.0533238	0.0585789	0.0620176	0.0631559	0.068675	0.0751464	0.0546286	0.053515	0.117121	0.11813	0.118989	0.135037	0.142327	0.141063	0.157964
66000	-5893.65	-5868.389	-25.26094	0.0393497	0.039137	0.0372455	0.0371519	0.0524613	0.0520593	0.0637353	0.0627623	0.0632942	0.0637682	0.0680115	0.0552445	0.0553517	0.114585	0.161396	0.132733	0.133025	0.134006	0.133461	0.131312
66010	-5906.843	-5871.32	-35.52264	0.0396423	0.039803	0.0399728	0.0400502	0.0584235	0.0575408	0.0673149	0.0662887	0.0644993	0.064015	0.0651187	0.0651508	0.0656258	0.105707	0.125121	0.106746	0.106623	0.108738	0.10977	0.107925
66020	-5844.783	-5869.891	25.10791	0.0400833	0.0397089	0.0395959	0.0395918	0.0582684	0.0605661	0.060363	0.062383	0.0663485	0.0664966	0.0663414	0.0656292	0.065627	0.132447	0.134205	0.133371	0.134101	0.135335	0.134773	0.135079
66030	-5884.673	-5871.432	-13.24049	0.0372486	0.0372767	0.0372457	0.0382841	0.0538018	0.0566312	0.0566674	0.0567692	0.059276	0.059143	0.059531	0.0689594	0.0699169	0.0994208	0.132299	0.132299	0.131444	0.13242	0.135994	0.135965
66040	-5869.798	-5875.813	6.015222	0.0409857	0.0399464	0.0399472	0.0408151	0.042857	0.058015	0.0567681	0.0780613	0.0800143	0.0799898	0.0804813	0.0822107	0.0825169	0.0826604	0.0997544	0.098513	0.0993063	0.0994788	0.110069	0.111849
66050	-5867.514	-5876.324	8.80975	0.0408507	0.0408783	0.0410317	0.041376	0.0414375	0.0418646	0.0432076	0.0667293	0.0657465	0.063851	0.0675512	0.0705235	0.068144	0.0723844	0.178326	0.174819	0.170199	0.16955	0.16005	0.162151
